toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id
1312.01,301.562631,52.164181,316.176,301.562631,52.164181,3922206000923273589
1313.01,303.824831,36.651807,303.313,303.824831,36.651807,-1411296115642381711
1314.01,317.7479,43.551895,285.36,317.7479,43.551895,4948601560413395806
1315.01,318.235161,46.26809,453.744,318.235161,46.26809,-9038620322074116480
1316.01,307.016647,39.87713,434.962,307.016647,39.87713,-1464987047390047228
1317.01,316.813885,40.167172,697.116,316.813885,40.167172,-6822004709428557149
1318.01,318.724623,38.094232,343.728,318.724623,38.094232,-3134218553255989547
1319.01,318.627107,40.017017,73.6326,318.627107,40.017017,5700440020115548065
132.01,338.399662,-43.436872,163.678,338.399662,-43.436872,-5128109066648771005
1320.01,319.32501,38.104855,340.289,319.32501,38.104855,5269728711395073997
1321.01,313.536475,37.789356,1139.32,313.536475,37.789356,2374622889373819646
1322.01,323.527361,46.931774,713.725,323.527361,46.931774,-5362626797698607950
1323.01,329.385067,41.449509,301.421,329.385067,41.449509,-3263061751974894074
1324.01,321.02381,46.384673,339.736,321.02381,46.384673,-7645187270502117393
1325.01,322.92657,41.797465,52.4946,322.92657,41.797465,-8185836477559005272
1326.01,323.206851,39.072196,285.587,323.206851,39.072196,-7148175457438462370
1327.01,303.295223,36.725485,457.792,303.295223,36.725485,-7952703981762501336
1328.01,315.110366,46.060449,397.905,315.110366,46.060449,-2461744675147581154
1329.01,327.480039,44.08006,398.627,327.480039,44.08006,6689331526140552463
133.01,354.397374,-58.955078,48.6326,354.397374,-58.955078,-7994001611851919907
1330.01,315.540896,45.775741,0.0,315.540896,45.775741,-6092661481762637475
1331.01,323.548627,50.481445,402.661,323.548627,50.481445,-5225511694233048609
1332.01,323.550356,50.481865,645.841,323.550356,50.481865,-1390508783004750618
1333.01,325.014536,48.406767,200.492,325.014536,48.406767,-8933338660206340984
1334.01,302.220069,38.245221,1276.26,302.220069,38.245221,6760970097040053346
1335.01,301.564685,35.588396,624.639,301.564685,35.588396,6026910678571843445
1336.01,303.017318,35.524628,524.29,303.017318,35.524628,6590815958019617754
1337.01,227.270329,-42.704966,427.678,227.270329,-42.704966,-7516055442345255841
1338.01,92.133096,-59.540985,399.017,92.133096,-59.540985,5446329975723666059
1339.01,302.025625,66.850301,53.6089,302.025625,66.850301,2047905370337492173
1339.02,302.025625,66.850301,53.6089,302.025625,66.850301,-6661253561136550010
1339.03,302.025625,66.850301,53.6089,302.025625,66.850301,-2100002957988550510
134.01,350.028592,-60.065729,25.1496,350.028592,-60.065729,-9173652729045719810
1340.01,260.36481,65.012281,208.687,260.36481,65.012281,-560152796783533821
1341.01,301.559262,59.490771,236.568,301.559262,59.490771,-302657590044863488
1342.01,300.488392,60.246367,0.0,300.488392,60.246367,-6416962719354009466
1343.01,317.575459,48.464282,400.034,317.575459,48.464282,-4784978206491751496
1344.01,264.961539,56.078974,121.182,264.961539,56.078974,8799519936950352252
1345.01,238.031812,74.406742,788.93,238.031812,74.406742,7586430909662278803
1346.01,256.622675,68.843303,115.45,256.622675,68.843303,-8776392929239328550
1346.02,256.622675,68.843303,115.45,256.622675,68.843303,4802996082349425575
1347.01,280.326681,70.290054,147.476,280.326681,70.290054,-3288092040176202491
1347.02,280.326681,70.290054,147.476,280.326681,70.290054,-8834060020777830743
1348.01,282.173361,70.840191,101.713,282.173361,70.840191,917954777405946855
1349.01,231.162129,67.464751,130.242,231.162129,67.464751,-8528151308301726533
135.01,7.328916,-76.304032,196.852,7.328916,-76.304032,6238498409361539853
1350.01,305.395161,56.462656,598.635,305.395161,56.462656,7212316855136652649
129.01,0.185606,-54.830823,61.7856,0.185606,-54.830823,3995377772310138394
1290.01,291.03231,49.040213,144.166,291.03231,49.040213,6576363111310722043
1291.01,245.818009,62.925121,428.123,245.818009,62.925121,-7744432706586244099
1292.01,253.14033,57.97415,190.403,253.14033,57.97415,4334812915149167622
1293.01,230.310094,63.565285,239.983,230.310094,63.565285,-6440179256073401982
1294.01,223.092641,70.476557,332.648,223.092641,70.476557,-5569270970939589847
1295.01,256.672203,67.871503,388.227,256.672203,67.871503,276236292554805316
1296.01,256.770639,70.238481,323.265,256.770639,70.238481,-3300643982828689201
1297.01,195.821133,67.823436,283.32,195.821133,67.823436,-1044472512276025950
1298.01,241.322901,70.19004,319.036,241.322901,70.19004,-6794684614125276513
1299.01,286.74788,71.7136,0.0,286.74788,71.7136,2158487045388298464
130.01,12.546778,-83.743767,57.5846,12.546778,-83.743767,2244107930557360649
1300.01,216.523825,59.444274,321.376,216.523825,59.444274,2802840853516106208
1301.01,275.862543,71.581748,90.8693,275.862543,71.581748,6072099271236479034
1301.02,275.862543,71.581748,90.8693,275.862543,71.581748,3969299779841631183
1302.01,264.378942,73.261193,339.455,264.378942,73.261193,-878142143480688709
1303.01,301.717674,45.499227,387.708,301.717674,45.499227,-6173041077756345909
1304.01,303.072972,44.495878,156.338,303.072972,44.495878,5019536599157566332
1369.01,345.243825,42.549318,516.299,345.243825,42.549318,4663226937757336155
137.01,101.297491,-66.238326,88.8838,101.297491,-66.238326,2207185009774107603
1370.01,345.748458,44.564848,275.493,345.748458,44.564848,1573204757996637927
1371.01,331.117705,31.018767,302.295,331.117705,31.018767,-7659793344579093178
1372.01,335.753569,30.572726,244.043,335.753569,30.572726,6835018066556325436
1373.01,354.774092,42.465987,275.358,354.774092,42.465987,-5985217651335735070
1374.01,324.922517,46.220215,1013.56,324.922517,46.220215,6889315415443550979
1375.01,324.935562,41.950794,365.168,324.935562,41.950794,-4045112421982295345
1376.01,325.787112,45.646806,240.012,325.787112,45.646806,6871155205040849465
1377.01,326.305217,45.812547,4984.88,326.305217,45.812547,198191813221058199
1378.01,339.785541,49.426562,547.399,339.785541,49.426562,-939909083223830112
1379.01,344.35978,53.140835,366.242,344.35978,53.140835,-4193741438641428730
138.01,328.926018,-61.673257,128.488,328.926018,-61.673257,3040552472674437947
1380.01,316.446344,46.845151,305.674,316.446344,46.845151,-1073184596838280138
1381.01,318.784961,44.899679,737.108,318.784961,44.899679,-4834094146393953101
1382.01,329.05345,55.740977,285.666,329.05345,55.740977,-4217441342757395121
1383.01,347.757547,45.93369,178.003,347.757547,45.93369,-4115176609995234427
1384.01,331.663464,55.686255,235.218,331.663464,55.686255,-639314547768697310
1385.01,333.245043,53.98452,324.346,333.245043,53.98452,8374536514162283244
1386.01,334.504103,54.319045,146.858,334.504103,54.319045,-6189076035558153759
1387.01,341.518718,55.162935,239.688,341.518718,55.162935,2490417431717591820
1388.01,344.445363,38.674919,158.979,344.445363,38.674919,2222386502941042542
1389.01,333.131944,31.364667,0.0,333.131944,31.364667,1185412643299452554
139.01,336.402414,-34.909713,42.4061,336.402414,-34.909713,7878084708180273159
1390.01,323.86462,51.323577,523.373,323.86462,51.323577,-6991715328844168880
1391.01,343.635061,54.161814,115.746,343.635061,54.161814,-7676630701243724880
1392.01,322.892141,50.320713,594.193,322.892141,50.320713,7119670140576230993
1393.01,333.171245,52.900886,248.79,333.171245,52.900886,-8472591398023909080
1394.01,340.395784,51.965285,195.022,340.395784,51.965285,6133105122455839492
1395.01,321.283221,40.887821,279.953,321.283221,40.887821,-2180776939599012022
1396.01,337.8341,53.796052,102.931,337.8341,53.796052,-1119873241609857683
1397.01,338.452968,57.563539,194.993,338.452968,57.563539,588917291305594326
1398.01,341.386298,48.161556,648.398,341.386298,48.161556,9099638103715945460
1399.01,341.970903,49.918072,252.396,341.970903,49.918072,-3326821143419672264
140.01,330.301777,-49.060077,337.105,330.301777,-49.060077,-7584992189627420783
1400.01,287.025089,66.290697,370.791,287.025089,66.290697,-5957604137715101254
1401.01,291.411851,69.11298,383.166,291.411851,69.11298,5218586603272344139
1402.01,291.880247,68.014695,576.745,291.880247,68.014695,5325801085423432928
1403.01,332.287103,57.938972,482.603,332.287103,57.938972,-5161207131979408825
1404.01,292.196087,58.614764,247.074,292.196087,58.614764,8470340143469384947
1404.02,292.196087,58.614764,247.074,292.196087,58.614764,2859637459676161079
1405.01,315.669109,70.0803,0.0,315.669109,70.0803,-3352251994942958342
1406.01,82.127963,-48.409067,414.23,82.127963,-48.409067,-8082436565078361542
1407.01,336.576123,-18.011665,80.8994,336.576123,-18.011665,4206242947361764804
1408.01,313.511047,72.580646,139.484,313.511047,72.580646,3139603835543783517
1408.02,313.511047,72.580646,139.484,313.511047,72.580646,2407490804893881793
1409.01,339.815915,33.889459,83.2324,339.815915,33.889459,3058872658609712099
141.01,338.983717,-59.864829,48.0883,338.983717,-59.864829,-271363274567465759
1410.01,334.882849,42.560314,72.7512,334.882849,42.560314,-4833947353384528681
1411.01,232.946047,47.055551,32.4778,232.946047,47.055551,-3350298450696129088
1412.01,233.065833,47.860746,81.0643,233.065833,47.860746,3453236992869114103
1413.01,333.253171,37.627574,115.417,333.253171,37.627574,8370181742762856666
1414.01,351.579721,38.55294,460.951,351.579721,38.55294,-4158840661119207208
1415.01,219.037047,42.378458,112.152,219.037047,42.378458,4220278499878253033
1416.01,216.923489,41.952986,55.0135,216.923489,41.952986,1429331246991982072
1351.01,286.746549,71.712195,125.308,286.746549,71.712195,-8982432518204085218
1352.01,334.738559,61.148988,315.0431,334.738559,61.148988,-3018121512346887361
1353.01,313.885156,46.502085,464.209,313.885156,46.502085,-8597212705993974925
1354.01,312.179957,51.910696,245.776,312.179957,51.910696,5562426731044129494
1355.01,331.307643,66.775296,248.148,331.307643,66.775296,-8397591153172954262
1356.01,311.19458,54.502161,4772.59,311.19458,54.502161,-4301570767848547372
1357.01,316.955806,50.500883,254.401,316.955806,50.500883,-2158806598122800172
1358.01,320.116115,61.12025,356.681,320.116115,61.12025,644139421026050522
1359.01,310.038053,50.323742,335.203,310.038053,50.323742,2094728268068652713
136.01,340.496204,-69.172108,14.8846,340.496204,-69.172108,-7352497874649931532
1360.01,315.166199,47.785991,533.615,315.166199,47.785991,-8228912123345099492
1361.01,320.829517,52.8147,339.994,320.829517,52.8147,7365257955623903936
1362.01,335.300845,59.560814,975.533,335.300845,59.560814,7493775136671597478
1363.01,291.469121,61.776068,615.12,291.469121,61.776068,6052868978440252604
1364.01,293.44357,53.464527,595.288,293.44357,53.464527,-3027242019412679312
1365.01,317.729186,72.615356,244.318,317.729186,72.615356,-487221142267676585
1366.01,337.686813,40.003763,118.59,337.686813,40.003763,798061586568758208
1367.01,343.953614,39.645117,195.858,343.953614,39.645117,4850797143791597188
1368.01,317.966114,43.592849,158.181,317.966114,43.592849,-806753595415907832
1432.01,329.401792,36.321404,95.1757,329.401792,36.321404,-4361939934577442512
1433.01,305.538257,36.064784,67.9631,305.538257,36.064784,5389961038147791812
1434.01,176.380591,65.541314,37.7873,176.380591,65.541314,4241212967371537538
1435.01,203.537946,67.62123,92.8659,203.537946,67.62123,-8550030359524574912
1436.01,215.602155,55.334259,131.601,215.602155,55.334259,4831191366987240444
1437.01,256.138751,56.842549,103.297,256.138751,56.842549,6187270012464353331
1438.01,280.923784,74.937833,110.513,280.923784,74.937833,242593492897989595
1438.02,280.923784,74.937833,110.513,280.923784,74.937833,-3022862661736205770
1439.01,241.763937,67.87764,230.306,241.763937,67.87764,6911241353172643705
144.01,84.29928,-80.464604,18.2702,84.29928,-80.464604,-2513148613222376739
1440.01,283.794562,64.53137,237.152,283.794562,64.53137,-8811380303807240422
1440.02,283.794562,64.53137,237.152,283.794562,64.53137,-6469497063557507789
1441.01,305.412906,58.140828,141.133,305.412906,58.140828,4127850631753542033
1442.01,287.292101,74.174276,41.1659,287.292101,74.174276,2545923286939878920
1443.01,297.398678,76.139178,85.8034,297.398678,76.139178,4475136022575483840
1444.01,305.474925,70.943705,125.463,305.474925,70.943705,2121185426181274337
1445.01,292.76774,71.497358,215.246,292.76774,71.497358,2837086595447151382
1445.02,292.76774,71.497358,215.246,292.76774,71.497358,-1273471452672676278
1446.01,302.001457,51.361796,133.863,302.001457,51.361796,2735517049471770763
1446.02,302.001457,51.361796,133.863,302.001457,51.361796,1137192115228447662
1447.01,201.336817,75.982713,309.2709,201.336817,75.982713,-5365371431555005531
1448.01,316.324003,57.771095,73.3345,316.324003,57.771095,-1745718503347331412
1449.01,300.708664,39.668371,56.3228,300.708664,39.668371,1220470155984576647
1449.02,300.708664,39.668371,56.3228,300.708664,39.668371,6128760781380067068
145.01,333.174716,-55.978803,438.421,333.174716,-55.978803,-7789178789471587951
1450.01,286.854063,59.086625,22.4467,286.854063,59.086625,-7869500031794490139
1451.01,186.524282,61.258929,91.9362,186.524282,61.258929,155778363568159202
1452.01,290.173974,73.195108,30.5212,290.173974,73.195108,-8396810205733238864
1453.01,258.22327,57.197778,78.7415,258.22327,57.197778,3835561697939041809
1453.02,258.22327,57.197778,78.7415,258.22327,57.197778,6941349008148287679
1454.01,300.842307,53.294181,289.372,300.842307,53.294181,-4568339025116425471
1455.01,308.670288,66.440384,245.692,308.670288,66.440384,-2081424794954143450
1456.01,306.741134,33.744388,80.6665,306.741134,33.744388,-1395719100708472079
1457.01,354.836651,45.719851,41.2482,354.836651,45.719851,-8422343712281991626
1417.01,335.825303,35.03492,151.528,335.825303,35.03492,-1889648839336700956
1418.01,254.958579,58.462633,161.067,254.958579,58.462633,-8544443474871654188
1419.01,206.094014,48.028565,134.554,206.094014,48.028565,-5563964973759107106
142.01,4.60586,-62.847875,320.237,4.60586,-62.847875,1410318503359577447
1420.01,322.941809,66.349005,201.918,322.941809,66.349005,-7452443270336457540
1421.01,332.630396,57.282437,74.2281,332.630396,57.282437,3270669044236263156
1422.01,354.240829,39.639279,155.141,354.240829,39.639279,8198451530390659747
1423.01,344.609651,39.658712,112.383,344.609651,39.658712,256935379872486785
1424.01,344.907267,36.517666,86.8203,344.907267,36.517666,-8416586639808913566
1425.01,329.091358,68.998035,153.904,329.091358,68.998035,4293098861794527748
1426.01,339.03342,37.841042,129.284,339.03342,37.841042,4306966437577001275
1427.01,346.517442,43.898633,72.6157,346.517442,43.898633,-5697320991018881617
1428.01,287.050161,55.303691,504.976,287.050161,55.303691,-5897387523495270763
1429.01,295.101088,40.986723,435.255,295.101088,40.986723,-1576136605279427433
143.01,328.767739,-22.6126,298.109,328.767739,-22.6126,3711294362604011641
1430.01,300.615453,53.377442,41.1706,300.615453,53.377442,-1046895090017622549
1431.01,316.203692,55.588022,148.925,316.203692,55.588022,-123885516058367005
1470.01,10.089143,61.213387,51.9503,10.089143,61.213387,-4236953499887211207
1471.01,30.905006,21.281327,67.5478,30.905006,21.281327,-7505902002106030646
1471.02,30.905006,21.281327,67.5478,30.905006,21.281327,-8648897924336485185
1472.01,14.114261,48.637517,121.84,14.114261,48.637517,3732144900006477124
1473.01,15.598144,37.185439,67.6203,15.598144,37.185439,1152932492709511543
1474.01,349.289072,70.190576,83.8106,349.289072,70.190576,7773658187374444575
1475.01,357.001275,49.790533,294.237,357.001275,49.790533,-6444864314252630235
1476.01,0.362099,39.383795,268.43,0.362099,39.383795,4989297155372289718
1477.01,9.458744,51.288778,370.284,9.458744,51.288778,-9003194879930671362
1478.01,126.433743,-13.559548,152.892,126.433743,-13.559548,7273349608482282217
1479.01,288.818098,57.760569,531.96,288.818098,57.760569,-8750118577129084238
148.01,338.320803,-38.159828,395.257,338.320803,-38.159828,1049772491320523363
1480.01,332.613639,63.55055,893.093,332.613639,63.55055,6164775644674060578
1481.01,336.705071,52.227842,1026.12,336.705071,52.227842,5729774829995832833
1482.01,345.994881,52.562695,318.277,345.994881,52.562695,5539439631778182942
1483.01,338.435039,52.636337,209.69,338.435039,52.636337,2045202533844506547
1484.01,343.156204,48.55001,368.134,343.156204,48.55001,-4884562529150572701
1485.01,285.937105,59.164074,386.266,285.937105,59.164074,2796479361659385630
1486.01,281.197877,62.685644,44.3531,281.197877,62.685644,4885229777156269719
1487.01,255.565408,64.600893,110.923,255.565408,64.600893,-784676216671076237
1488.01,261.921033,57.510557,160.832,261.921033,57.510557,6065572832976251513
1489.01,261.199848,61.423521,411.532,261.199848,61.423521,-6305475355830847293
149.01,76.635176,-80.768009,380.81,76.635176,-80.768009,4596783544251700785
1490.01,13.017676,36.393013,247.112,13.017676,36.393013,8381864261446128335
1491.01,14.652947,34.148042,204.881,14.652947,34.148042,5867455533137309682
1492.01,1.887805,32.43753,163.083,1.887805,32.43753,-4029631819401702228
1493.01,17.47474,25.681649,371.414,17.47474,25.681649,-4605321394368442474
1494.01,18.995312,21.616906,278.514,18.995312,21.616906,-3069901955417233062
1495.01,334.981312,53.662497,1610.79,334.981312,53.662497,2824593055149544487
1496.01,327.275942,53.293768,78.3164,327.275942,53.293768,7696407063395725548
