PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,framework_id
401310,00 03 45.5,-56 17 50,G,0,0.43,0.11,107.0,0,9127635510974445893
805237,00 03 45.5,-23 04 20,G,0,0.42,0.05,8.0,0,2702060530421554512
1724345,00 03 45.8,+25 03 49,G,0,0.62,0.2,130.0,0,7462757088028981081
436004,00 03 45.9,-52 58 15,G,0,0.62,0.7,83.0,0,-4613653055244405755
701671,00 03 45.9,-31 44 21,G,0,0.36,0.06,169.0,0,-8708825698847886593
433120,00 03 45.9,-53 10 44,G,0,0.53,0.11,80.0,0,-440709636308289867
1856959,00 03 45.9,+29 08 31,G,0,0.45,0.08,46.0,0,5644758479859337567
128401,00 03 45.9,-55 49 06,G,Sc,0.76,0.08,48.0,0,6752661218104683260
521795,00 03 45.9,-45 52 19,G,0,0.48,0.2,176.0,0,-5488607652518340476
706193,00 03 46.0,-31 21 06,G,0,0.42,0.24,23.0,0,-2915850539531211993
1051396,00 03 46.0,-04 56 41,G,0,0.63,0.26,67.0,0,4467350939689875979
1177351,00 03 46.0,+00 51 17,G,0,0.53,0.17,95.0,0,-4574664646746456645
1363761,00 03 46.1,+09 20 40,G,0,0.74,0.12,141.0,NPM1G+09.0002,-7504282547158196461
964138,00 03 46.2,-11 34 33,G,0,0.42,0.17,143.0,0,-5070512815148561304
709311,00 03 46.2,-31 05 25,G,0,0.42,0.16,159.0,0,2248328219455189264
1358881,00 03 46.2,+09 03 43,G,0,0.53,0.07,172.0,0,-100065720068253055
901091,00 03 46.3,-16 12 32,G,0,0.71,0.49,161.0,0,-2620455364248867208
483841,00 03 46.3,-48 46 34,G,0,0.52,0.47,48.0,0,-9142359903716155539
2334311,00 03 46.3,+49 07 48,G,0,0.37,0.11,94.0,0,-6427363408140084373
585623,00 03 46.4,-40 30 23,G,0,0.57,0.28,165.0,0,-7929547570960677839
486850,00 03 46.4,-48 29 40,G,0,0.45,0.14,60.0,0,-2041338835280942118
73218,00 03 46.4,-54 34 34,G,E-SO,0.72,0.22,120.0,IRAS00012-5451,-2950225448964236775
2384139,00 03 46.4,+50 52 56,G,0,0.67,0.05,13.0,NPM1G+50.0001,-6331155927862225362
925185,00 03 46.4,-14 23 31,G,0,0.38,0.19,86.0,0,2000281524576851185
762660,00 03 46.4,-26 53 10,G,0,0.53,0.29,131.0,0,-4825405791949218384
1159554,00 03 46.6,+00 11 52,G,0,0.36,0.04,0.0,0,-7381865574394990778
128400,00 03 46.7,-55 14 19,G,Sc,0.86,0.36,70.0,0,6275479926511989774
591908,00 03 46.7,-39 57 58,G,0,0.53,0.33,44.0,0,3404091286097837450
412459,00 03 46.8,-55 07 39,G,0,0.53,0.34,46.0,0,-4118629326518157327
407619,00 03 46.8,-55 36 48,G,0,0.42,0.16,128.0,0,-2321152706027300122
691551,00 03 47.0,-32 27 23,G,0,0.55,0.29,137.0,0,406735037737290941
1152823,00 03 47.0,-00 03 51,G,0,0.66,0.61,25.0,0,-6559579126765645051
95381,00 03 47.2,-54 34 57,G,E-SO,0.72,0.23,111.0,0,401042413411169995
1263619,00 03 47.2,+04 06 35,G,0,0.68,0.11,16.0,0,806199929310315680
1213223,00 03 47.2,+02 00 54,G,0,0.4,0.16,112.0,0,3623551006322673490
422720,00 03 47.3,-54 06 52,G,0,0.39,0.16,53.0,0,8831964159318079758
1653127,00 03 47.3,+21 35 11,G,0,0.38,0.08,79.0,0,748441182385620435
2794872,00 03 47.3,-39 39 27,G,0,0.0,0.0,0.0,0,3989201152537255903
682404,00 03 47.4,-33 00 46,G,0,0.69,0.45,5.0,0,-3859019511803610807
86781,00 03 47.5,+31 20 38,G,0,0.0,0.0,0.0,0,1186057203461623426
134603,00 03 47.5,-18 26 42,G,Sc,0.83,0.3,177.0,0,-4853670959583355047
751214,00 03 47.6,-27 41 32,G,0,0.39,0.2,101.0,0,228149222809714626
859635,00 03 47.6,-19 06 37,G,0,0.48,0.19,22.0,0,8200781946868962692
2284774,00 03 47.7,+46 39 00,G,0,0.37,0.18,52.0,0,-6429049766550658330
236713,00 03 47.7,-77 18 41,G,0,0.48,0.21,137.0,0,6863482808192056979
631160,00 03 47.7,-36 54 08,G,0,0.45,0.33,151.0,0,-1871192366187652595
1059854,00 03 47.7,-04 19 21,G,0,0.67,0.22,85.0,0,7795238561824623017
788007,00 03 47.7,-24 37 01,G,0,0.58,0.2,40.0,0,-7578524082193140322
2430291,00 03 47.8,+53 02 30,G,0,0.47,0.16,54.0,0,-1360354499028039993
2799426,00 03 47.9,-34 38 05,G,0,0.0,0.0,0.0,0,2457825315548225678
2822034,00 03 48.0,-23 29 40,G,0,0.0,0.0,0.0,MRC0001-237,551175488106541448
1256916,00 03 48.0,+03 41 28,G,0,0.61,0.28,15.0,0,-540800402363712152
143249,00 03 48.1,-43 04 24,G,0,0.65,0.16,108.0,0,-9025611956275520090
857677,00 03 48.1,-19 15 41,G,0,0.42,0.27,61.0,0,-2488534963426739445
1679963,00 03 48.2,+23 01 01,G,0,0.49,0.25,118.0,0,-4102770962567374345
582344,00 03 48.5,-40 47 56,G,0,0.47,0.13,115.0,0,1643047441154888412
742472,00 03 48.5,-28 22 19,G,0,0.41,0.05,0.0,0,8382714158644796171
262,00 03 48.5,-43 37 07,G,Sc,0.93,0.06,10.0,FAIRALL628,-503463822999513950
659159,00 03 48.6,-34 40 00,G,0,0.5,0.16,138.0,0,6370519759722948240
562746,00 03 48.6,-42 30 18,G,0,0.48,0.35,17.0,0,2641382745030631636
233160,00 03 48.6,-78 17 01,G,0,0.57,0.4,163.0,0,4668369664642038047
1225258,00 03 48.6,+02 23 12,G,0,0.41,0.09,76.0,0,-1338305131230767619
957026,00 03 48.7,-12 08 53,G,0,0.54,0.19,103.0,0,106495276814628036
770570,00 03 48.8,-26 11 03,G,0,0.64,0.44,92.0,0,-6250087312541322837
263,00 03 48.9,+07 28 47,G,Sbc,1.22,0.04,0.0,NGC7816               UGC16                 MCG1-01-018           CGCG408-18            IRAS00012+0712,3748848649161654607
2132397,00 03 48.9,+38 37 59,G,0,0.36,0.05,0.0,0,-8711153489346444064
934058,00 03 48.9,-13 43 45,G,0,0.39,0.16,157.0,0,6692669076325665238
895032,00 03 49.0,-16 41 01,G,0,0.85,0.62,34.0,0,3726013215711671147
619418,00 03 49.0,-37 40 39,G,0,0.49,0.23,124.0,0,705916460315035413
138075,00 03 49.0,+02 03 15,G,0,0.48,0.12,42.0,0,997618408006827234
913149,00 03 49.1,-15 17 34,G,0,0.51,0.07,106.0,0,-3854721160289334729
1038118,00 03 49.2,-05 59 06,G,0,0.48,0.2,14.0,0,-537414275313930248
1345747,00 03 49.3,+08 22 58,G,0,0.55,0.16,66.0,0,692051594551669611
575635,00 03 49.3,-41 26 24,G,0,0.66,0.44,121.0,0,-5606467915706094686
451239,00 03 49.3,-51 54 26,G,0,0.37,0.17,34.0,0,-7237317031238587334
264,00 03 49.3,-57 21 46,G,0,0.75,0.29,57.0,FAIRALL151,565615799948699579
170485,00 03 49.4,-69 59 00,G,0,0.88,0.24,57.0,0,-4009789186261975877
794756,00 03 49.4,-23 59 44,G,0,0.44,0.29,147.0,0,-1928664532427843587
1541853,00 03 49.4,+17 47 38,G,0,0.36,0.05,117.0,0,9058476479733626863
396804,00 03 49.4,-56 49 42,G,0,0.49,0.33,174.0,0,7193273229102202318
1416409,00 03 49.4,+12 47 58,G,0,0.59,0.45,29.0,0,-1716567207277997476
288638,00 03 49.5,-68 05 06,G,0,0.41,0.08,143.0,0,-3232550927247098157
1216365,00 03 49.5,+02 06 50,G,0,0.32,0.05,0.0,0,2239586448438752480
1630092,00 03 49.5,+20 32 17,G,0,0.76,0.16,112.0,0,-3975826928253098846
426119,00 03 49.6,-53 47 29,G,0,0.36,0.05,162.0,0,-8052591117796633774
598730,00 03 49.6,-39 23 14,G,0,0.37,0.09,28.0,0,-1710151408989052211
2103233,00 03 49.6,+37 32 21,G,0,0.52,0.33,45.0,0,2065866147055547336
1181223,00 03 49.7,+00 59 29,G,0,0.4,0.22,95.0,0,1774990475797734205
1214930,00 03 49.7,+02 04 00,G,0,0.93,0.25,160.0,0,7152577417099958455
757437,00 03 49.7,-27 16 13,G,0,0.52,0.47,120.0,0,-2563282795417604660
260,00 03 49.8,+24 35 30,G,0,0.0,0.0,0.0,0,-6475265103205089281
701284,00 03 49.8,-31 46 15,G,0,0.46,0.34,57.0,0,4933020046018736526
400712,00 03 50.2,-56 22 06,G,0,0.49,0.31,52.0,0,4502494470978347930
746791,00 03 50.3,-28 01 24,G,0,0.35,0.06,168.0,0,1079025084106481233
1909867,00 03 50.3,+30 35 29,G,0,0.56,0.42,22.0,0,1185119239721609313
2112766,00 03 50.3,+37 54 35,G,0,0.46,0.05,93.0,0,3385241753147065180
795152,00 03 50.4,-23 57 25,G,0,0.48,0.34,28.0,0,-5087992611458703301
746879,00 03 50.7,-28 00 56,G,0,0.5,0.17,129.0,0,-8843455776999298466
486834,00 03 50.8,-48 29 44,G,0,0.64,0.69,141.0,0,-3415756366947308079
878616,00 03 50.8,-17 43 09,G,0,0.61,0.28,159.0,0,-2729260071998259918
543441,00 03 50.9,-43 52 45,G,0,0.37,0.11,48.0,0,5578771134222787517
628931,00 03 51.0,-37 03 41,G,0,0.38,0.09,78.0,0,892858486513196764
741374,00 03 51.0,-28 27 46,G,0,0.58,0.19,89.0,0,-9212463884481115750
107669,00 03 51.0,-38 57 28,G,0,0.44,0.09,142.0,LCRSB000118.0-391411,3946364323426297672
536397,00 03 51.0,-44 31 23,G,0,0.44,0.03,0.0,0,4792799919310502952
973478,00 03 51.1,-10 48 39,G,0,0.35,0.06,103.0,0,-6033176394420443874
2749151,00 03 51.2,+72 21 54,G,0,0.49,0.16,48.0,0,2887641279527783919
706131,00 03 51.3,-31 21 23,G,0,0.39,0.21,104.0,0,4275659033283265916
634556,00 03 51.3,-36 37 40,G,0,0.54,0.48,71.0,0,3017208725656742303
198774,00 03 51.3,-27 54 42,G,0,0.68,0.13,39.0,DUKST409-45,-3517767616288683782
872909,00 03 51.3,-18 05 26,G,0,0.52,0.13,61.0,0,-3146400956108544424
570172,00 03 51.4,-41 56 39,G,0,0.5,0.18,20.0,0,3234758454954834563
270,00 03 51.4,+51 43 37,GM,0,0.84,0.16,118.0,MCG9-01-003           (VZw1)                NPM1G+51.0003,-6760602026335353653
1035402,00 03 51.4,-06 13 15,G,0,0.42,0.17,39.0,0,-9078031855907061579
787137,00 03 51.4,-24 41 36,G,0,0.43,0.28,33.0,0,-1425104242830700362
901782,00 03 51.4,-16 09 09,G,0,0.43,0.16,88.0,0,5118020989383053587
87700,00 03 51.5,-36 00 09,G,0,0.0,0.0,0.0,0,-3772420357151965449
811964,00 03 51.6,-22 35 09,G,0,0.39,0.12,172.0,0,1987030993787928481
265,00 03 51.6,-50 46 00,G,Sbc,0.87,0.44,111.0,DRCG39-21,6390541952858903892
124827,00 03 51.7,-38 18 30,G,0,0.42,0.1,92.0,LCRSB000118.6-383512,-2030683933734521335
348924,00 03 51.7,-62 07 40,G,0,0.39,0.08,57.0,0,8725325480776693439
1284471,00 03 51.7,+05 30 15,G,0,0.82,0.25,39.0,0,-8813224617074047838
957628,00 03 51.8,-12 06 09,G,0,0.71,0.14,69.0,NPM1G-12.0003,6147468015576864247
997617,00 03 51.8,-08 54 47,G,0,0.7,0.36,94.0,NPM1G-09.0002,3428649039443757877
398792,00 03 51.9,-56 36 17,G,0,0.41,0.21,73.0,0,-9075238484484740150
1198950,00 03 52.0,+01 34 15,G,0,0.39,0.01,0.0,0,1231538066125252084
1640744,00 03 52.0,+21 00 29,G,0,0.36,0.0,0.0,0,-4019503765590577349
268,00 03 52.1,+30 16 43,G,0,0.55,0.05,0.0,KUG0001+30002         NPM1G+30.0003,75347996389141955
2158791,00 03 52.1,+39 59 06,G,0,0.34,0.09,120.0,0,-1175869841183168981
1982886,00 03 52.2,+32 09 10,G,0,0.42,0.04,0.0,0,-1856387790116628794
87702,00 03 52.3,-35 57 37,G,0,0.0,0.0,0.0,0,3910481702149323239
1214921,00 03 52.3,+02 03 59,G,0,0.43,0.1,161.0,0,1850198923480789822
2400673,00 03 52.3,+51 49 01,G,0,0.58,0.38,96.0,0,-6596889972277054947
978718,00 03 52.5,-10 23 42,G,0,0.44,0.28,87.0,0,113042878442480741
334904,00 03 52.5,-63 11 04,G,0,0.46,0.26,48.0,0,3353828199417891723
73219,00 03 52.5,-49 52 10,G,SO,0.69,0.38,4.0,DRCG39-78,3046909836664354772
269,00 03 52.6,+18 14 43,G,0,0.53,0.21,121.0,KUG0001+179,2842271056975567323
713057,00 03 52.6,-30 46 51,G,0,0.67,0.6,52.0,0,-2449406912297563764
2130155,00 03 52.7,+38 33 06,G,0,0.52,0.09,51.0,0,-6069579689886916713
1775678,00 03 52.9,+26 25 25,G,0,0.45,0.22,112.0,0,8802278183365110818
1214153,00 03 53.0,+02 02 34,G,0,0.54,0.18,132.0,0,-1534437019447252323
124341,00 03 53.1,-41 50 18,G,0,0.4,0.17,166.0,LCRSB000120.0-420701,3338260112990046771
3089933,00 03 53.3,+20 31 43,G,0,0.0,0.0,0.0,NPM1G+20.0002,-2889969486835436760
1009327,00 03 53.3,-08 02 01,G,0,0.58,0.24,74.0,0,5769042026819343600
733711,00 03 53.4,-29 04 29,G,0,0.46,0.28,27.0,0,7431004694475540122
1198837,00 03 53.4,+01 34 00,G,0,0.47,0.06,113.0,0,-3012365421854400414
538031,00 03 53.4,-44 22 16,G,0,0.41,0.26,128.0,0,-1883547445629915822
562487,00 03 53.4,-42 31 17,G,0,0.47,0.14,130.0,0,-4479350290391637088
361229,00 03 53.5,-60 41 45,G,0,0.38,0.1,162.0,0,3451936983746229079
267,00 03 53.5,-39 12 34,G,SO-a,0.73,0.1,90.0,FAIRALL1066           DUKST293-12,-3204131042361775722
1100523,00 03 53.5,-02 08 38,G,0,0.54,0.3,53.0,0,-7962338786289542740
265501,00 03 53.6,-72 06 37,G,0,0.47,0.08,40.0,0,-8868590168302183817
2130192,00 03 53.6,+38 33 10,G,0,0.43,0.27,110.0,0,4021917256340352430
1260472,00 03 53.7,+03 54 24,G,0,0.48,0.03,0.0,0,-1808080695698723398
87703,00 03 53.7,-36 06 46,G,0,0.57,0.11,173.0,0,2992626094797641566
124342,00 03 53.8,-40 58 40,G,0,0.0,0.0,0.0,LCRSB000120.7-411522,4544642023611340462
1415771,00 03 53.8,+12 46 00,G,0,0.67,0.09,60.0,NPM1G+12.0001,6802120834468426563
1012186,00 03 53.8,-07 50 27,G,0,0.43,0.04,0.0,0,-8643093311802214645
753474,00 03 53.8,-27 32 14,G,0,0.6,0.29,14.0,0,-1151393853043123074
1407585,00 03 53.8,+12 19 39,G,0,0.54,0.41,146.0,0,7903007677659317798
1461375,00 03 53.9,+14 34 00,G,0,0.45,0.2,125.0,0,-7672113367066456804
87701,00 03 53.9,-28 46 49,G,0,0.67,0.31,101.0,DUKST409-53,7220899610523164379
668340,00 03 54.0,-34 00 55,G,0,0.31,0.05,163.0,0,3200308402275169096
1235231,00 03 54.2,+02 42 24,G,0,0.47,0.12,158.0,0,-3291074766247099127
272,00 03 54.2,-50 44 05,G,E-SO,0.66,0.14,86.0,DRCG39-26,6033223268946989228
125020,00 03 54.2,-45 01 59,G,0,0.0,0.0,0.0,LCRSB000121.3-451840,2828635803263980656
433962,00 03 54.2,-53 07 09,G,0,0.4,0.11,141.0,0,-5131303811574277439
138076,00 03 54.3,+08 18 14,G,0,0.94,0.23,143.0,0,6899619604892856207
737465,00 03 54.3,-28 47 11,G,0,0.7,0.3,99.0,IRAS00013-2903451840,496097843539119234
276094,00 03 54.3,-69 58 21,G,0,0.59,0.08,155.0,0,-422963520119619954
271442,00 03 54.3,-70 53 47,G,0,0.38,0.08,142.0,0,-1259379824498812104
522137,00 03 54.5,-45 50 41,G,0,0.46,0.12,44.0,0,1694219306784493242
590257,00 03 54.5,-40 05 45,G,0,0.44,0.17,154.0,0,9212466919441161971
466945,00 03 54.6,-50 23 26,G,0,0.45,0.14,77.0,0,3480144252799906415
273,00 03 54.7,-49 56 42,G,SO,0.67,0.17,76.0,DRCG39-72,-6695865672554958422
620865,00 03 54.7,-37 35 04,G,0,0.38,0.14,38.0,0,-4073595907968908149
143252,00 03 54.9,-57 18 04,G,0,0.0,0.0,0.0,0,5131400711156155528
886989,00 03 54.9,-17 12 37,G,0,0.44,0.09,116.0,0,1172549209043401842
561713,00 03 55.1,-42 34 08,G,0,0.4,0.17,72.0,0,8008695222354387315
400311,00 03 55.1,-56 24 54,G,0,0.47,0.15,180.0,0,5930066901471944791
713183,00 03 55.2,-30 46 10,G,0,0.61,0.18,66.0,0,-9080365932950738318
803707,00 03 55.2,-23 11 31,G,0,0.53,0.15,166.0,0,5383899840615756790
124828,00 03 55.2,-38 15 38,G,0,0.0,0.0,0.0,LCRSB000122.0-383220,-6144581073156037145
851933,00 03 55.3,-19 40 58,G,0,0.62,0.3,106.0,0,-149214928277774799
1268690,00 03 55.3,+04 28 18,G,0,0.49,0.03,0.0,0,7344474520874621629
707017,00 03 55.3,-31 16 55,G,0,0.49,0.08,39.0,0,2540928662351106469
236674,00 03 55.4,-77 19 27,G,0,0.35,0.11,14.0,0,-936618643633684577
913787,00 03 55.6,-15 14 32,G,0,0.34,0.07,74.0,0,6287176814260873618
1048437,00 03 55.6,-05 09 53,G,0,0.4,0.2,91.0,0,6565076694615197318
737031,00 03 55.6,-28 49 16,G,0,0.63,0.35,94.0,0,-860590449869063327
1781330,00 03 55.6,+26 34 43,G,0,0.58,0.25,130.0,0,-735025931373065720
107495,00 03 55.6,-41 06 39,G,0,0.0,0.0,0.0,LCRSB000122.6-412321,-5117408498798328320
543384,00 03 55.7,-43 52 59,G,0,0.35,0.12,180.0,0,6039974791038321100
1328525,00 03 55.8,+07 41 53,G,0,0.57,0.18,171.0,0,2177470093616154738
466990,00 03 55.9,-50 23 10,G,0,0.49,0.31,65.0,0,2081498356455808074
2031158,00 03 55.9,+33 23 45,G,0,0.63,0.1,75.0,0,-4625646237114116700
2104540,00 03 55.9,+37 35 33,G,0,0.43,0.11,177.0,0,-8813206162943319454
125021,00 03 55.9,-44 19 46,G,0,0.57,0.32,180.0,LCRSB000122.7-443628,-8392982219452678218
314199,00 03 56.0,-65 20 22,G,0,0.38,0.03,0.0,0,-6306404769990295625
396097,00 03 56.2,-56 54 01,G,0,0.53,0.52,152.0,0,5232646319240242201
1650801,00 03 56.2,+21 28 35,G,0,0.54,0.13,43.0,0,-3222447391498408021
865203,00 03 56.2,-18 40 11,G,0,0.5,0.17,51.0,0,-1268941803366657176
419403,00 03 56.2,-54 26 33,G,0,0.51,0.22,108.0,0,-6039100726699513340
701326,00 03 56.3,-31 46 04,G,0,0.46,0.37,36.0,0,6378923564434912895
943546,00 03 56.3,-13 03 39,G,0,0.56,0.29,162.0,0,-8406561228847692572
1220106,00 03 56.3,+02 13 33,G,0,0.49,0.23,78.0,0,-4972739346383254777
914934,00 03 56.3,-15 09 38,G,0,0.41,0.08,141.0,0,-7697442179342185309
277,00 03 56.4,+10 52 35,G,0,0.97,0.05,0.0,UGC18                 CGCG433-20            NPM1G+10.0002,-8825333844282909652
2112647,00 03 56.4,+37 54 21,G,0,0.39,0.11,12.0,0,1770471090692384165
272009,00 03 56.5,-70 46 23,G,0,0.58,0.44,70.0,0,5166609856204369633
758667,00 03 56.6,-27 10 58,G,0,0.33,0.1,110.0,0,6967475230449237001
2016681,00 03 56.6,+32 54 08,G,0,0.58,0.23,32.0,0,-9195128594276649905
764293,00 03 56.6,-26 45 10,G,0,0.62,0.43,40.0,0,-4389842772965372657
979295,00 03 56.6,-10 21 05,G,0,0.62,0.26,118.0,0,2036327680880046518
352214,00 03 56.7,-61 48 28,G,0,0.43,0.3,144.0,0,2639576955271905104
536319,00 03 56.7,-44 31 52,G,0,0.62,0.18,128.0,0,2112720102835002580
414503,00 03 56.7,-54 55 20,G,0,0.42,0.09,95.0,0,1191133581347624666
2081874,00 03 56.7,+36 30 29,G,0,0.58,0.46,104.0,0,1579075333161253142
276,00 03 56.7,+18 17 12,G,Sc,0.5,0.07,165.0,KUG0001+18002,7141377335268153393
1613901,00 03 56.8,+20 01 42,G,0,0.48,0.14,55.0,0,-5450420534234387981
435325,00 03 56.9,-53 01 07,G,0,0.46,0.15,138.0,0,-3623519644982623635
272141,00 03 56.9,-70 44 53,G,0,0.49,0.3,15.0,0,2667490051515872871
914310,00 03 56.9,-15 12 26,G,0,0.47,0.16,64.0,0,-6285692971205181861
406226,00 03 57.0,-55 45 49,G,0,0.46,0.09,61.0,0,-3036469396897794608
1853806,00 03 57.0,+29 02 20,G,0,0.44,0.11,71.0,0,1145192671001507146
2281730,00 03 57.0,+46 28 05,G,0,0.5,0.14,94.0,0,2416173214210424098
2129189,00 03 57.0,+38 30 50,G,0,0.47,0.1,150.0,0,3304101824677337551
425742,00 03 57.0,-53 49 37,G,0,0.57,0.24,9.0,0,2922552886898550718
143254,00 03 57.0,-53 43 47,G,0,0.68,0.08,119.0,0,6938842918926587831
135612,00 03 57.1,-23 12 32,G,0,0.0,0.0,0.0,0,-8919001289220113226
107754,00 03 57.1,-44 35 09,G,0,0.44,0.21,140.0,LCRSB000124.0-445151,8567538599971051325
2161623,00 03 57.1,+40 09 51,G,0,0.34,0.06,140.0,0,-1523863297909172268
352454,00 03 57.3,-61 46 56,G,0,0.75,0.09,26.0,0,-4730595622954072399
2058190,00 03 57.3,+35 01 18,G,0,0.57,0.16,62.0,0,-5762849775195894203
1166904,00 03 57.3,+00 28 30,G,0,0.46,0.28,7.0,0,-8092596017755922067
124343,00 03 57.4,-42 21 22,G,0,0.0,0.0,0.0,LCRSB000124.3-423803,-5496573192041687558
1333396,00 03 57.5,+07 52 52,G,0,0.84,0.1,180.0,0,9078321090395596695
275,00 03 57.5,-57 19 25,M,0,0.76,0.12,16.0,FAIRALL152,-6330387968137654160
708538,00 03 57.5,-31 09 12,G,0,0.51,0.12,53.0,0,-3789941208276265024
848262,00 03 57.5,-19 57 03,G,0,0.74,0.23,85.0,0,-2876817417671142898
133617,00 03 57.7,-25 24 58,M,0,0.92,0.68,90.0,0,3397087946792713466
482755,00 03 57.7,-48 52 44,G,0,0.62,0.1,44.0,0,9031959062810278547
130017,00 03 57.7,-44 31 49,G,SO-a,0.86,0.08,123.0,0,1714073435857790033
665357,00 03 57.7,-34 13 28,G,0,0.35,0.08,158.0,0,4058322062644684489
755701,00 03 57.7,-27 23 17,G,0,0.75,0.06,164.0,0,-9219433803128322714
709657,00 03 57.8,-31 03 44,G,0,0.51,0.07,25.0,0,-4769502256091750215
554727,00 03 57.8,-42 59 28,G,0,0.74,0.17,75.0,0,-4995870735494383386
979406,00 03 57.9,-10 20 33,G,0,0.53,0.06,122.0,0,8717061156957943958
212458,00 03 57.9,+07 26 16,G,0,0.65,0.4,0.0,0,-3483689969343868435
278,00 03 57.9,-49 55 09,G,E,0.0,0.0,0.0,DRCG39-73,-4637415402251351251
979371,00 03 57.9,-10 20 45,G,0,0.55,0.17,44.0,0,-4976722305149157067
1826906,00 03 58.0,+28 07 20,G,0,0.53,0.06,122.0,0,-489805729706813086
401861,00 03 58.0,-56 14 16,G,0,0.43,0.14,93.0,0,4131771986103880867
170488,00 03 58.0,-67 47 03,G,0,0.0,0.0,0.0,0,3403233428699133498
1301392,00 03 58.0,+06 28 30,G,0,0.66,0.09,70.0,0,-3501016934848731977
571692,00 03 58.0,-41 49 01,G,0,0.53,0.4,93.0,0,3543635831909855939
233605,00 03 58.0,-78 07 34,G,0,0.45,0.05,0.0,0,553254553889425587
1381389,00 03 58.0,+10 34 15,G,0,0.58,0.42,169.0,0,-2734799330413823100
568589,00 03 58.1,-42 04 43,G,0,0.7,0.09,169.0,0,-5184060806628446004
1153258,00 03 58.1,-00 02 45,G,0,0.47,0.1,145.0,0,5623907355822635476
1956580,00 03 58.2,+31 37 53,G,0,0.51,0.06,62.0,0,-3144384325433425308
1036650,00 03 58.2,-06 06 31,G,0,0.33,0.1,119.0,0,2971918282789801741
540334,00 03 58.3,-44 09 06,G,0,0.44,0.28,69.0,0,9069801085433633551
739531,00 03 58.5,-28 36 57,G,0,0.86,0.43,36.0,0,6771899209830553014
170490,00 03 58.5,-71 45 49,G,0,0.53,0.13,91.0,0,1614173457194284167
2247866,00 03 58.5,+44 36 05,G,0,0.56,0.39,68.0,0,-3419010585667321829
279,00 03 58.6,+20 45 06,G,Sbc,1.52,0.61,47.0,NGC7817               UGC19                 MCG3-01-021           CGCG456-28            KIG4                  IRAS00014+2028,2820150321781620727
743065,00 03 58.6,-28 19 38,G,0,0.37,0.13,70.0,0,7025480822076672444
2024299,00 03 58.7,+33 08 02,G,0,0.77,0.25,65.0,0,8545615845323175758
763367,00 03 58.8,-26 49 43,G,0,0.34,0.11,177.0,0,5417276028689760440
568772,00 03 58.8,-42 03 49,G,0,0.49,0.39,98.0,0,-3632193812208571949
570458,00 03 58.8,-41 55 09,G,0,0.36,0.14,47.0,0,-8503598459785619332
555015,00 03 58.8,-42 58 20,G,0,0.41,0.19,44.0,0,-8109559547818869239
1438706,00 03 58.9,+13 43 27,G,0,0.54,0.05,122.0,0,-5110247534131542842
255425,00 03 59.0,-73 30 37,G,0,0.57,0.38,51.0,0,8138742784954038099
3091535,00 03 59.1,+08 21 57,G,0,0.0,0.0,0.0,NPM1G+08.0002,-2575782609102895131
2794873,00 03 59.1,-40 15 37,G,0,0.0,0.0,0.0,0,-499316299935073923
804635,00 03 59.1,-23 07 02,G,0,0.64,0.13,173.0,0,-193153697641803133
1823879,00 03 59.1,+28 00 46,G,0,0.73,0.08,164.0,0,-737383704614386917
340202,00 03 59.1,-62 45 34,G,0,0.56,0.25,146.0,0,5813794463931596959
1824088,00 03 59.3,+28 01 12,G,0,0.58,0.29,27.0,0,-7427280736919099181
559472,00 03 59.4,-42 41 47,G,0,0.56,0.31,171.0,0,-7576521894669008753
566851,00 03 59.5,-42 12 36,G,0,0.39,0.12,88.0,0,8072129675019148243
500399,00 03 59.5,-47 30 02,G,0,0.38,0.13,14.0,0,4086878717644397792
2799438,00 03 59.5,-36 16 53,G,0,0.0,0.0,0.0,0,9079163907564101956
436680,00 03 59.6,-52 55 11,G,0,0.39,0.11,33.0,0,-522656687613415467
1227613,00 03 59.7,+02 27 28,G,0,0.39,0.09,62.0,0,-2821311838317786
657583,00 03 59.7,-34 47 05,G,0,0.42,0.2,132.0,0,-2368269826899228045
403371,00 03 59.7,-56 04 30,G,0,0.53,0.1,42.0,0,-2527842374361338598
3080169,00 03 59.7,-20 49 12,G,0,0.65,0.3,109.0,0,-5680608155203455718
736578,00 03 59.9,-28 51 19,G,0,0.67,0.5,168.0,0,911388505701134969
756250,00 04 00.0,-27 21 12,G,0,0.49,0.16,110.0,0,-4911768346305658467
629185,00 04 00.0,-37 02 41,G,0,0.35,0.02,0.0,0,3029497400916568033
130027,00 04 00.1,-46 11 54,G,Sc,0.96,0.3,66.0,0,-3228798829876741467
483633,00 04 00.1,-48 47 42,G,0,0.7,0.55,103.0,0,-412153995655851397
486803,00 04 00.1,-48 29 54,G,0,0.63,0.07,171.0,0,2827565847397857222
1167730,00 04 00.1,+00 30 22,G,0,0.6,0.4,130.0,0,1301221115539878001
2332268,00 04 00.1,+49 03 16,G,0,0.45,0.22,127.0,0,2507904397300838027
2091426,00 04 00.1,+37 01 18,G,0,0.46,0.12,165.0,0,-4073931997708395524
737450,00 04 00.2,-28 47 16,G,0,0.62,0.15,102.0,0,-3718981933485705964
701345,00 04 00.2,-31 46 01,G,0,0.5,0.05,156.0,0,6125132488876652775
