toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,framework_id,frame_hash
3249.01,219.568388,-40.751081,691.946,219.568388,-40.751081,792185254253522732,-7149688693877645252
325.01,13.877098,-33.512305,180.753,13.877098,-33.512305,-5234037168499316761,4278298537831304239
3250.01,210.096262,-22.34234,410.674,210.096262,-22.34234,-3945065366447815266,5792892670254951087
3251.01,224.78787,-40.870645,728.917,224.78787,-40.870645,-3879745793030146028,-4953757220717880137
3252.01,209.185479,-35.288854,280.347,209.185479,-35.288854,-1096525507712202521,920391274125477980
3253.01,209.183512,-35.292443,277.718,209.183512,-35.292443,-6946126630779433507,-7781827423302327115
3254.01,212.731306,-31.240072,555.221,212.731306,-31.240072,6023785333470638316,4891952907194468597
3255.01,214.96711,-28.921092,256.899,214.96711,-28.921092,3933226235171705192,3342493353289460584
3256.01,124.321302,-78.014945,426.474,124.321302,-78.014945,-6170328893786484483,-972960971099980370
3257.01,228.684363,-31.902206,761.766,228.684363,-31.902206,6323067433672168024,4930466876379699367
3258.01,157.014455,-85.529118,0.0,157.014455,-85.529118,-2322673025540753890,-8261156811026438334
3259.01,202.792828,-58.289062,411.798,202.792828,-58.289062,-8916444236388891275,-1066563009733080592
326.01,356.11482,-46.866601,462.239,356.11482,-46.866601,6612324963982776144,-6121573730231226807
3260.01,48.785978,-75.72207,599.768,48.785978,-75.72207,3669748167566363640,748292971049781588
3261.01,47.728524,-73.531972,300.141,47.728524,-73.531972,-3887681913544529716,1444244573921951160
3262.01,46.360258,-74.472778,404.221,46.360258,-74.472778,6624834887258057848,5356362155767537827
3263.01,300.625098,-74.344504,480.702,300.625098,-74.344504,5003125131639495793,5101968493291425321
3264.01,286.481864,-35.815774,867.089,286.481864,-35.815774,-4454363142394106972,8985336562814391586
3265.01,299.089231,-60.177164,637.042,299.089231,-60.177164,-6128378672758802348,-7195658684722618017
3266.01,270.950419,-86.309236,334.472,270.950419,-86.309236,6194982905969834509,6937310538678006557
3267.01,290.91348,-70.609525,714.829,290.91348,-70.609525,563807612756301656,7501469716356112088
3268.01,60.057545,-87.911943,272.053,60.057545,-87.911943,-5020109891016719051,-861792156154817445
3269.01,37.613585,-84.053383,489.606,37.613585,-84.053383,-1305402829464440881,4154309593104427791
327.01,343.633009,-34.502725,958.071,343.633009,-34.502725,326358101123390611,605487975461455682
3270.01,290.676649,-76.322332,0.0,290.676649,-76.322332,5548417277168561776,4995955298311164976
3271.01,292.968878,-52.645652,365.226,292.968878,-52.645652,6613947249114151492,-2614312705415573697
3272.01,126.256924,-85.1578,611.415,126.256924,-85.1578,-5745201822177552561,-2463100496393092060
3273.01,318.360827,-66.481594,396.881,318.360827,-66.481594,-3713880360095186821,-7659292544110872876
3274.01,304.233188,-55.874695,599.012,304.233188,-55.874695,3205452035450706661,-3770510205188745263
3275.01,318.356223,-73.064186,311.738,318.356223,-73.064186,8124490107404069529,2950209270542903273
3276.01,295.508668,-59.35635,297.407,295.508668,-59.35635,5098336917942840458,-6908222957259140289
3277.01,290.856966,-54.330649,273.098,290.856966,-54.330649,3500981395075063745,209904721799117681
3278.01,291.866861,-62.094877,904.752,291.866861,-62.094877,-4371636773834511453,-5453236360220785885
3279.01,11.092003,-75.629805,614.459,11.092003,-75.629805,8946066827257909072,-9167492216118505072
328.01,349.487743,-43.925529,659.967,349.487743,-43.925529,-6972861505640687859,-6065264526459232833
3338.01,271.923408,-42.543178,533.245,271.923408,-42.543178,-9205394929633642862,1597955981920763759
3339.01,271.611136,-44.117222,0.0,271.611136,-44.117222,-1203893771075851469,5600251486854806795
334.01,36.498718,-63.647607,199.657,36.498718,-63.647607,-3713098224650926592,633834795817082737
3340.01,270.726679,-55.841807,402.859,270.726679,-55.841807,3733546990766773435,7666223818360161275
3341.01,268.399733,-59.653938,543.009,268.399733,-59.653938,-468935151480789397,6917186459699608961
3342.01,266.358966,-56.882951,340.802,266.358966,-56.882951,-3580900718832136384,4389702027007573164
3343.01,275.164944,-39.220957,991.209,275.164944,-39.220957,5840490202951869096,413463516828098587
3344.01,272.450977,-31.891545,248.097,272.450977,-31.891545,-84936912840441739,2787016987217171490
3345.01,268.05232,-45.1783,1356.21,268.05232,-45.1783,-8047925483797697352,2036503821283660859
3346.01,283.664945,-47.994244,132.574,283.664945,-47.994244,-6064261228023878311,6518809273184571900
3347.01,118.348267,-36.803031,491.072,118.348267,-36.803031,-5160001319466461314,-205477934361712256
3348.01,117.924589,-37.171337,820.182,117.924589,-37.171337,-4886305262966067756,-8966366575614391592
3349.01,108.967811,-4.24652,574.167,108.967811,-4.24652,6563013823949150337,-6705818823874884149
335.01,21.32225,-39.947872,472.613,21.32225,-39.947872,-5154678023583662525,-6542000449793977740
3350.01,141.699699,-38.626819,112.087,141.699699,-38.626819,-784044606662729166,5948622823270412185
3351.01,162.916411,-44.985551,388.82,162.916411,-44.985551,9106417412362656525,1837152857368510220
3352.01,64.841462,-74.585973,281.692,64.841462,-74.585973,9136138559725418679,2362274887576220196
3353.01,106.529815,-75.819559,78.7577,106.529815,-75.819559,-822202739058348345,9179937882213897516
3353.02,106.529815,-75.819559,78.7577,106.529815,-75.819559,-1458136110963609631,4170408765558063059
3287.01,292.757611,-31.633962,988.609,292.757611,-31.633962,-4193152720907653366,-4278870285978672163
3288.01,297.110316,-43.018001,200.5,297.110316,-43.018001,-2329197941905341699,4006459451877529908
3289.01,289.343349,-33.054784,915.052,289.343349,-33.054784,-5317415440324037234,6838222788599700643
329.01,351.321095,-15.634631,284.388,351.321095,-15.634631,7294398120405764413,6230712959755964943
3290.01,289.140291,-34.781754,369.444,289.140291,-34.781754,4575513639319306624,-3239011885697985494
3291.01,286.967116,-63.991599,363.935,286.967116,-63.991599,-3455062661541051803,1312051935916397907
3292.01,284.211364,-61.717588,894.68,284.211364,-61.717588,7765724844082381858,-8755100410511619721
3293.01,282.51078,-62.094156,1270.93,282.51078,-62.094156,-106541900984504005,5974932042543372282
3294.01,279.640407,-62.301798,286.439,279.640407,-62.301798,-1938830085839546470,-9032723876412616904
3295.01,282.011353,-57.545386,981.113,282.011353,-57.545386,780151712081425326,7481101110900386098
3296.01,281.55889,-57.694363,437.919,281.55889,-57.694363,-6683881827999738821,-5076454225487621805
3297.01,264.825476,-87.299445,900.488,264.825476,-87.299445,-3148183282492491381,1363012195050915797
3298.01,274.804997,-71.793902,588.129,274.804997,-71.793902,-8243825065162501922,3939796672442346840
3299.01,281.311417,-47.086382,417.019,281.311417,-47.086382,-1239580071268626226,-7076397057054468138
330.01,358.751682,-22.538908,200.326,358.751682,-22.538908,6533350489585177,-5078800332324148466
3300.01,246.034734,-82.550772,791.797,246.034734,-82.550772,540557449415777047,-583502773561775945
3301.01,240.470403,-78.602561,786.257,240.470403,-78.602561,-7996678159637847297,-2260513212234029864
3302.01,185.130699,-84.916673,705.625,185.130699,-84.916673,-564347435840044467,-2310924322561779874
3303.01,284.048901,-70.249425,615.178,284.048901,-70.249425,7360023767843467489,2937803654833405693
3304.01,270.132239,-52.68301,502.336,270.132239,-52.68301,-184104326183600201,106618646043569267
3305.01,269.546056,-62.477432,394.443,269.546056,-62.477432,-8171680443428200654,616998338482598261
3306.01,161.042028,-86.319954,403.582,161.042028,-86.319954,4941147599775115010,4212647291063016121
3307.01,161.036801,-86.316421,560.726,161.036801,-86.316421,1912032756443638936,7170986084312317379
3308.01,274.046382,-65.608083,0.0,274.046382,-65.608083,-1582303940943519136,-1501820431123277569
3309.01,271.991949,-49.555097,288.963,271.991949,-49.555097,-5155628962877646378,4375554256526087585
331.01,20.419256,-42.481783,939.136,20.419256,-42.481783,6150277429690479936,-8259792854820481217
3310.01,267.445726,-53.407556,890.249,267.445726,-53.407556,1698221056423279749,7756594353253388648
3311.01,269.063581,-57.100597,521.922,269.063581,-57.100597,1134912519724090974,806146996370118629
3312.01,272.905634,-36.782023,450.91,272.905634,-36.782023,194790650905296080,-8452685907739316145
3313.01,270.656968,-37.440201,8341.8,270.656968,-37.440201,-4574520148186471587,1536419530985705404
3314.01,279.610687,-40.802254,353.719,279.610687,-40.802254,-3128275071906891830,6754938239422475778
3315.01,264.934249,-73.37763,565.094,264.934249,-73.37763,-5150200288226606668,-5411358237342376669
3316.01,260.706965,-73.434885,642.134,260.706965,-73.434885,6252662329326745328,-8487931644436708311
3317.01,258.402253,-74.303176,974.737,258.402253,-74.303176,1793603483292270436,8521190373291060931
3318.01,255.271159,-75.430201,586.486,255.271159,-75.430201,7241470365786238527,-2574472475084620782
3319.01,251.382358,-76.937828,557.804,251.382358,-76.937828,-8351562170208467035,-3629781397986462669
332.01,348.058952,-44.876485,222.852,348.058952,-44.876485,-5080540789991148375,1860162391164725585
3388.01,113.103262,-38.574805,601.211,113.103262,-38.574805,2854047167337295043,5661026723664295664
3389.01,121.093981,-34.262222,527.277,121.093981,-34.262222,-7961133559800111771,-2004541089184750493
3320.01,267.895964,-63.005947,956.388,267.895964,-63.005947,4770814586052312126,-5933516297646024770
3321.01,265.760335,-65.008252,285.895,265.760335,-65.008252,-7777475010773103357,846628272873494894
3322.01,265.087598,-63.251885,809.845,265.087598,-63.251885,7296341337826104748,-5251568697897482992
3323.01,262.640686,-64.723142,234.721,262.640686,-64.723142,5092003876905221935,-6976166569288918600
3324.01,278.474993,-70.946262,803.35,278.474993,-70.946262,2951433601339279794,9145872024253130113
3325.01,272.205469,-59.891679,522.799,272.205469,-59.891679,264975080204593086,-3826315373597186999
3326.01,256.43032,-70.909631,685.8,256.43032,-70.909631,8590175188202475097,3428558392690868580
3327.01,281.602174,-68.126095,891.92,281.602174,-68.126095,-7755100746713585760,2881083010386299482
3328.01,266.123677,-79.594616,426.298,266.123677,-79.594616,-9123984248045447199,-3884700655543288839
3329.01,266.880985,-79.466679,441.315,266.880985,-79.466679,97027070013828856,-6864903143391370856
333.01,353.357499,-41.171521,352.269,353.357499,-41.171521,6712496036999279575,3175538399752656821
3330.01,268.693269,-53.392923,834.968,268.693269,-53.392923,767424337488585047,-8064203743758897103
3331.01,271.324167,-34.107171,217.193,271.324167,-34.107171,-8176292971088908315,-1713983090108928235
3332.01,271.039719,-34.12037,6634.95,271.039719,-34.12037,3613491054574841593,6937979462223777035
3333.01,270.881486,-35.447285,0.0,270.881486,-35.447285,5003491877443224908,-5739959477867305956
3334.01,276.041754,-51.036649,851.085,276.041754,-51.036649,-7581752214855672753,8995658266415124836
3335.01,279.109348,-57.452396,744.585,279.109348,-57.452396,2353054173733439044,-5211194850065101294
3336.01,278.746802,-55.663421,535.977,278.746802,-55.663421,6415794798915664812,4471748531800110117
3337.01,275.147902,-58.253155,781.789,275.147902,-58.253155,-1604137283765711758,6868888986071549680
3354.01,95.151882,-59.754672,415.22,95.151882,-59.754672,-1111324620529382975,-3732755782403716983
3355.01,79.323673,-59.068391,261.681,79.323673,-59.068391,-1618898029608753679,-8315205465235509322
3356.01,25.719671,-48.78843,495.996,25.719671,-48.78843,3230617968308636232,7151655720927646844
3357.01,110.390835,-21.93839,607.29,110.390835,-21.93839,2458457924794167840,2989500406393580865
3358.01,133.542032,-48.072792,454.844,133.542032,-48.072792,-1519678456505409829,4813468634062501084
3359.01,142.919776,-63.367397,119.49,142.919776,-63.367397,5305364188470783142,3262223863297580591
336.01,70.670279,-64.885209,600.497,70.670279,-64.885209,3640802876290592981,1819464202968243278
3360.01,123.676678,-55.642735,564.342,123.676678,-55.642735,-8874354726136011073,-5585431092600865187
3361.01,144.456031,-59.115086,136.169,144.456031,-59.115086,918545822292531873,-9096665869945976798
3362.01,155.984143,-56.843117,366.987,155.984143,-56.843117,849706463794504071,-1572969683743445486
3363.01,138.759017,-54.314261,2157.7,138.759017,-54.314261,-7394443019766714505,8927171778430134913
3364.01,144.537771,-49.335223,277.899,144.537771,-49.335223,2417217901202881445,-2067460886621270884
3365.01,146.497112,-46.267641,273.225,146.497112,-46.267641,2784571094038080792,-7134665978044298675
3366.01,155.332076,-50.081462,238.294,155.332076,-50.081462,-5972407012579424500,4317345496902602001
3367.01,147.793034,-49.410563,5366.25,147.793034,-49.410563,7297656655914584977,1610424981641889166
3368.01,118.086505,-37.720846,886.655,118.086505,-37.720846,2010586606019385132,-5540696324325391403
3369.01,134.39908,-36.850749,815.313,134.39908,-36.850749,-4263511699038805624,-623075709120566217
337.01,7.330079,-50.140052,292.682,7.330079,-50.140052,-7599745454206248845,-7361253788238035505
3370.01,117.781828,-41.578402,549.076,117.781828,-41.578402,-6571609346842770131,-7657728831326659495
3371.01,132.699163,-35.006901,627.758,132.699163,-35.006901,5529004270035580545,7491395572289116880
3372.01,117.531459,-38.714129,1521.09,117.531459,-38.714129,95331903005276644,-1338770970378176076
3373.01,132.627958,-31.982173,677.509,132.627958,-31.982173,6226339112596342800,-483643966796119668
3374.01,117.265588,-36.677812,1040.31,117.265588,-36.677812,-223334585232941474,-803053803035624811
3375.01,130.052164,-31.994286,735.596,130.052164,-31.994286,-6687561078596511050,8626419987126571149
3376.01,117.091727,-38.018985,1055.67,117.091727,-38.018985,-2123942041011592563,-8810349622314335471
3377.01,127.670065,-40.280004,810.822,127.670065,-40.280004,5813800168192260286,-2081914222240936606
3378.01,121.289884,-41.187617,915.563,121.289884,-41.187617,-1697634206988156806,-8332490209758867706
3379.01,119.75408,-25.648554,446.453,119.75408,-25.648554,2852379042963905920,-6774030015628853343
338.01,7.709529,-40.573461,542.251,7.709529,-40.573461,-9140435601993553513,3524082330130838156
3380.01,121.585737,-22.094073,1062.66,121.585737,-22.094073,2640644078274370929,-4037272088263367185
3381.01,119.489473,-28.122701,1001.57,119.489473,-28.122701,3230829863052591542,3376381322637721297
3382.01,133.755772,-9.1652,713.283,133.755772,-9.1652,-8431481251097705872,-319899859914333997
3383.01,152.043987,-1.217947,810.86,152.043987,-1.217947,-8616818716323542922,5350850684600891836
3384.01,130.223468,-19.851233,1520.39,130.223468,-19.851233,-6258113368199251782,-3936972242001677680
3385.01,115.874489,-38.90883,343.21,115.874489,-38.90883,-2970719577886134905,-7646386583581174545
3386.01,114.317625,-36.27316,511.818,114.317625,-36.27316,7081442671993523665,-2643334436177418779
3387.01,128.779989,-18.244506,617.178,128.779989,-18.244506,-3019723960260391086,-2654445584494209702
3407.01,119.508998,-33.996094,714.755,119.508998,-33.996094,-4829975804354189135,4360630364871706208
3408.01,133.207393,-1.606521,665.382,133.207393,-1.606521,-1916269585743236487,-5366516456372925548
3409.01,143.731993,-12.25044,364.285,143.731993,-12.25044,-8572986371459113366,-3706249918146132622
341.01,355.844989,-23.998023,415.551,355.844989,-23.998023,-6363935399995179040,5007532000817446246
3545.01,301.314408,37.349804,567.193,301.314408,37.349804,-6838782023745630274,7709468320930499307
3546.01,305.517342,41.255055,500.216,305.517342,41.255055,2095567566112247834,4999714658389348120
3547.01,304.765094,39.595575,644.514,304.765094,39.595575,3675514860202004886,1706538108334103545
3548.01,294.557985,47.783127,287.244,294.557985,47.783127,7342800285698979054,9050320305790910455
3549.01,299.872379,45.499591,769.611,299.872379,45.499591,4541767304713408905,968590781432131555
355.01,17.888208,-36.709119,313.032,17.888208,-36.709119,2574047754974513002,-3641665286946312210
3550.01,325.383163,29.91356,632.507,325.383163,29.91356,1622358633195655621,7104888280955322899
