pl_name,hostname,pl_orbper,framework_id,frame_hash
Kepler-253 b,Kepler-253,3.78403393,3968273245487707908,-2485891465508133177
HD 107148 c,HD 107148,18.3267,8937572898667654646,2677185155859827998
Kepler-1561 b,Kepler-1561,1.0052077885,-5197005260617652094,-303052516874600197
KELT-15 b,KELT-15,3.329441,-3100696617686091125,5131307054112330736
Kepler-197 e,Kepler-197,25.2097,-4253281417287820413,-3347103515432022974
Kepler-289 c,Kepler-289,125.865,8679815105454829666,4949962069729924602
WASP-173 A b,WASP-173 A,1.38665333,-207275633943842653,-5263161635660312514
Kepler-428 b,Kepler-428,3.525632539,-2692754173493715920,-6124491638038332167
Kepler-10 b,Kepler-10,0.837,9146075733889758477,3851164465418871852
Kepler-423 b,Kepler-423,2.68432848,-732951994484187255,-6085736546702801497
TOI-4308 b,TOI-4308,9.151201,828977483937185844,7844676779235344029
KOI-94 b,KOI-94,0.0,8935446889669891010,-8957947349024310627
Kepler-1962 b,Kepler-1962,7.99147383,-3033823896407158082,4221926558102835556
Kepler-1180 b,Kepler-1180,16.8601286,6257372186474150718,-6003259257526127153
Kepler-1670 b,Kepler-1670,20.4998,74451953169504294,7591966783078760106
Kepler-1980 b,Kepler-1980,33.0256807,332383042833639373,906931586846773485
Kepler-1213 b,Kepler-1213,5.34982412,-2775290162300186008,5474420643028382464
HIP 54597 b,HIP 54597,3250.0,-5551942942124726137,-9019751884913284723
GPX-1 b,GPX-1,0.0,4569108191798268270,3259574359564638600
TOI-201 b,TOI-201,52.97814194494,-68968459520750988,-2357057482744937934
NGTS-11 b,NGTS-11,35.45533,5994418834436712073,-7694983954957931549
Kepler-686 b,Kepler-686,1.594745374,4533768495874177476,-6166179043339426069
WASP-118 b,WASP-118,4.0460654,1952734771032100781,-4258741942066570847
CoRoT-19 b,CoRoT-19,3.897131,4711339694447555826,8565708639524373219
TOI-421 b,TOI-421,5.197576,7419714523955835574,6662727019227331629
Kepler-14 b,Kepler-14,6.79009811134,-6494029952974714675,-8346460961137270230
TOI-2459 b,TOI-2459,19.104718,8019331042365703336,3206606408378546240
TOI-1842 b,TOI-1842,9.5739531,5504200474971457225,399620081059806313
TOI-1670 c,TOI-1670,40.74976,7172966860795374131,-6764381441503252063
HATS-26 b,HATS-26,3.3023886,1580172481556717066,-6646279474696273644
K2-3 d,K2-3,44.556456,4003752789918189805,679567801919219437
WASP-163 b,WASP-163,1.60968735876,1915084376645567296,84463605902895405
Kepler-122 d,Kepler-122,21.58752788,-7743983078771599686,5800184858625935457
Kepler-20 c,Kepler-20,0.0,-4013873686939774623,-395704735902224021
Kepler-54 d,Kepler-54,20.9957483901,-9111710629398816167,3240374163555384260
Kepler-102 c,Kepler-102,7.07134,-8387368943889883798,6397458582981084338
TOI-544 c,TOI-544,50.089,-8805820481519471741,3192075408277601945
WASP-42 b,WASP-42,4.9816819,4008199277507605060,-208268375332673437
HR 858 c,HR 858,5.97293,-7330737594521550133,-2794749310222209471
TOI-2345 c,TOI-2345,42.12898932555,1404510512859001721,1088469500544397648
TOI-286 c,TOI-286,39.361826,-5286418833632765023,-8755423508240836373
Kepler-1762 b,Kepler-1762,29.53921293,4906086454004269139,9088122424633321603
Kepler-417 c,Kepler-417,15.94248453,2655958444672306954,-7564270355938669139
TOI-1749 d,TOI-1749,9.04470385496,-5932748034238593105,4794149689078576410
TOI-1260 c,TOI-1260,7.49325,-8306088645394530596,8190628636276126075
HATS-56 b,HATS-56,4.3247661,-461927239195711707,-7796615563282916848
HAT-P-27 b,HAT-P-27,3.0395803,-7744227866272598775,5363139625308569588
Kepler-396 c,Kepler-396,88.5127,-1820013140454835404,8844398070660149692
WASP-174 b,WASP-174,4.2337,-3517830525708925613,9204777517656632735
HATS-75 b,HATS-75,2.7886556,-6240551416662565376,1351947688971081557
HIP 67522 c,HIP 67522,14.334892,8535951628173576208,-284965795452514708
K2-127 b,K2-127,3.5868547125,-6753488098924989785,-4355433040258420918
TOI-2046 b,TOI-2046,1.4971842,4694290930848228032,5047195122479587379
Qatar-10 b,Qatar-10,1.6453265,-1109548038182648918,4322434700355838015
HD 35843 c,HD 35843,46.9622,2991158026144514072,746601371483164512
TOI-913 b,TOI-913,11.098644,2736839410734833626,1793432842951672924
K2-105 b,K2-105,8.266902,401356405676978407,2025350314959304835
TOI-1659.01,TOI-1659,5.87755477969,6917550222266113741,-8533907800430067721
K2-77 b,K2-77,8.2000844,-3954746180097257910,3084417013665113845
K2-115 b,K2-115,20.27362337,8792074275567912902,5882496185054767875
Kepler-793 b,Kepler-793,0.0,-6484055492501137261,-7982710902174580678
Kepler-240 b,Kepler-240,4.14451776,1090714003780224807,7400846182600960322
Kepler-838 b,Kepler-838,0.0,9124226783442083685,7285261685723126835
Kepler-143 c,Kepler-143,27.08239734,-5742215536334115843,-7574279947533739250
Kepler-143 c,Kepler-143,27.082511,6777007850973086723,-249424883564258953
Kepler-177 c,Kepler-177,49.41117582,8217411162559249384,1191072696719031657
Kepler-1475 b,Kepler-1475,82.177374,-7686281584861089054,-4517099561452841209
K2-356 b,K2-356,21.0267366,8006489884259414684,-6611732939172132672
Kepler-1003 b,Kepler-1003,3.554856915,-2331997300742638480,7085558697699282116
Kepler-1610 b,Kepler-1610,0.0,-6323534077936281639,-2327856546269515379
Kepler-167 e,Kepler-167,1071.23205,4747594653205597934,585190547525731923
Kepler-905 b,Kepler-905,5.082746517,8452536639584201048,6334931242861264797
Kepler-1671 b,Kepler-1671,4.16788529,-5168992969028458486,3468437587653178444
Kepler-18 b,Kepler-18,3.504691252,-7836263408477693704,4813339048655853135
KELT-4 A b,KELT-4 A,2.98958682,-295617714581427392,1890474070581371136
Kepler-109 b,Kepler-109,0.0,-7464853119950542551,6460800636577945678
Kepler-1987 b,Kepler-1987,2.345860004,-8390792550391186852,-5258601183537000619
TOI-3540 A b,TOI-3540 A,3.1198403899,7009212981881950330,-5549276695372818062
K2-30 b,K2-30,4.0984791,-8152868215704521773,5936676669115327075
K2-312 c,HD 80653,921.2,625750391725471278,2983999719415159874
Kepler-762 b,Kepler-762,3.77058645414,-4108970147754510556,-515254322653975450
HAT-P-42 b,HAT-P-42,4.64183885,-535104512595426364,-7063247034845779099
HAT-P-43 b,HAT-P-43,3.332683,4049780444342262658,-1709134254319473231
K2-138 f,K2-138,12.756618,4609536325882374619,-6645158931986524205
HAT-P-35 b,HAT-P-35,3.6466584,3695481212887865981,-6512182606519842275
TOI-564 b,TOI-564,1.6511442,7036254190139021404,18587719144318441
HD 219415 b,HD 219415,2093.3,-7479379850826368388,-8166908741223350394
WASP-123 b,WASP-123,0.0,-3125085062235982780,2170976697096524889
TOI-5350 b,TOI-5350,7.581367,6069269811922172349,5365414329603097193
TOI-700 c,TOI-700,16.05110597845,-1879451425135164752,7132057083478372433
K2-100 b,K2-100,1.6739024,-96521866882262766,-6987611721848071980
Kepler-37 d,Kepler-37,39.792,8860198844312346479,-8629045284410740367
TOI-6041 b,TOI-6041,1094.062167,8150356104718881563,-1045732190967531082
TOI-125 d,TOI-125,19.98,-1974998994690084148,-1922310632573576917
LHS 1678 d,LHS 1678,4.9652229,-8172616738535040874,-7038873863582648976
TOI-771 c,TOI-771,7.61,-1862231693773845424,-1327664296117105174
TOI-157 b,TOI-157,2.0845434178,-1619602357505046704,-7986717267579331234
K2-188 c,K2-188,7.809,-3847257933310873541,-1012115598942009055
WASP-113 b,WASP-113,4.54217,3342980443757549784,-3161409560815147302
WASP-108 b,WASP-108,2.676,-3450232305842264721,1919315315575955895
TOI-1749 c,TOI-1749,4.4929,4143679560239143804,2903859155916081132
NGTS-33 b,NGTS-33,2.827972,2102141166860084006,1710089420093024004
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,0.0,-4863990540327732415,9163539250483884933
Kepler-998 b,Kepler-998,5.6537836687,-3471556156322195985,-158861113982954242
Kepler-390 c,Kepler-390,13.0600422,-7716911383963680852,-7605637808623994681
Kepler-337 c,Kepler-337,9.69315566,-4108386938553163498,2044497626395287129
Kepler-770 d,Kepler-770,4.15244722,8841252781357950093,-8964457082039052417
Kepler-222 b,Kepler-222,3.936993706,-1431252971538362650,-8750794218769731206
HD 206610 b,HD 206610,610.0,-4174334325708971788,-4905913175694116467
Kepler-978 b,Kepler-978,49.62473,3810091717666960044,-5430925692563868795
Kepler-1913 b,Kepler-1913,14.19593863,-8676286341562418727,8981933266410303813
Kepler-336 b,Kepler-336,2.0248276571,8240343822423660479,-2149959802922402916
Kepler-1709 b,Kepler-1709,65.70462,3654455687002042561,-3421977333651435581
Kepler-415 c,Kepler-415,0.0,6259459001813520042,-9113351168252574035
Kepler-295 b,Kepler-295,12.6450451,1435511256399549352,-7746734282698084071
Kepler-853 b,Kepler-853,0.0,-3129066194124709063,-9072229986096775555
Kepler-1094 b,Kepler-1094,78.09953284,-2518945768059867789,8362552695016924426
HD 47366 c,HD 47366,677.53,8465123376796059026,1492754039124811282
Kepler-274 b,Kepler-274,11.634864,3943813426110559788,-2461318327302518565
Kepler-353 b,Kepler-353,5.795278,-143891843412755089,-690261725931560318
Kepler-296 d,Kepler-296,19.85,3120317796530808185,-7208155114481185909
Kepler-1834 b,Kepler-1834,4.603010178,6254258739726706413,-7515078720177406298
Kepler-1204 b,Kepler-1204,85.7428,-8442632046486284634,-4600639458563376213
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,14200.0,7361924100685640806,-934528016589319434
Kepler-945 b,Kepler-945,31.0031,-641246926727975536,-2195220085712241868
Kepler-166 d,Kepler-166,1.554003928,-4491282165432901924,4841037146689351713
Kepler-82 b,Kepler-82,26.44439337,1016035534761666052,-7281490294903485092
K2-261 b,K2-261,11.63395,-6885168659317938127,1081886575788611951
LHS 1678 c,LHS 1678,3.694247,4842239816726110086,9075282968157512274
K2-34 b,K2-34,2.995629,6522115224261368104,-5935267458788445022
TOI-1601 b,TOI-1601,5.33155,-1221443580092511864,7932460966599952131
TRAPPIST-1 g,TRAPPIST-1,12.3535557,3507340549031895841,7982048372214511240
Kepler-19 d,Kepler-19,62.95,-4117078827825368267,-965683563379210973
TOI-2005 b,TOI-2005,17.305904,-4942217329373336683,-3650702738002538797
WASP-81 b,WASP-81,2.71612982159,994111183031691876,-1312830533109952478
WASP-162 b,WASP-162,9.6246647,3627022326177354234,5982576889069930511
Qatar-4 b,Qatar-4,1.80537598368,-3951313722852835062,-5086272768428101012
HATS-33 b,HATS-33,2.5495627,-5364031656347861532,9099093030464048104
HATS-30 b,HATS-30,3.17435131,6212041467459609116,9184693729912371129
Kepler-953 c,Kepler-953,9.10969334,4005325032386557018,3803104954563080251
CoRoT-10 b,CoRoT-10,13.23412611048,-4582094067670509689,-4847083442414628838
TOI-3819 b,TOI-3819,3.2443141,-5777998917386692860,1083325899182599390
HATS-14 b,HATS-14,2.7667641,-786954374441901577,-4699417320614203575
Kepler-448 c,KOI-12,2500.0,4297148076040650459,6796391817738331652
TOI-2374 b,TOI-2374,4.31361,5541804819325100772,5719261911310386474
HAT-P-46 b,HAT-P-46,4.46313574,-238792522922350380,-164561687207372936
Kepler-25 d,Kepler-25,91.605187,6513006840949785484,3593512806550993018
Kepler-598 b,Kepler-598,3.701765401,-4779081866623700902,-8951789074796599174
Kepler-319 b,Kepler-319,4.362741,1919866425702602373,-5067031197225636186
Kepler-257 d,Kepler-257,24.6643939784,-3588735186218618499,2889732568624097501
Kepler-1822 b,Kepler-1822,22.13345106,3000769781082476061,8287066651780956930
Kepler-637 b,Kepler-637,23.2057808761,-1209746068583318392,-2092245890582688791
Kepler-353 c,Kepler-353,8.41100287,-8758547915435086184,6231488905530846550
Kepler-1610 b,Kepler-1610,8.70181574,-7664231373457557928,-1601516174667258757
Kepler-1089 b,Kepler-1089,5.1323532092,-3202612336513430054,5002832486496171712
Kepler-1398 c,Kepler-1398,0.0,8487536972865773488,-4159881155165005482
Kepler-299 d,Kepler-299,15.054786,-6802877824361142374,-5314028248077115487
ups And b,ups And,4.611,4958230126614787857,9212481892286495120
Kepler-223 d,Kepler-223,14.788759,26615143499689837,-2941351948583450748
Kepler-261 c,Kepler-261,0.0,3371779477949032146,8901347436136554724
HD 52265 b,HD 52265,119.29,96492718369296214,-2654243899206729405
Kepler-122 f,Kepler-122,56.2590881,824933621398530175,-8134973686795286321
Kepler-393 c,Kepler-393,14.6134781,-5447018032826578663,-2788975601413059429
Kepler-350 d,Kepler-350,26.1363511,1000611954592067369,-4466591161750758678
Kepler-1529 b,Kepler-1529,5.33906237,-6922738871427244956,3326052591171347339
Kepler-836 b,Kepler-836,11.3611265,-7527181171171584777,-7110081605440463550
Kepler-528 b,Kepler-528,19.78302,2649213748207760833,3720108127747076320
Kepler-444 c,Kepler-444,4.54586982,-1658588623243268159,-4749960774565949493
K2-182 b,K2-182,4.7369683,-2179901064386706564,6416169671303616961
Kepler-156 c,Kepler-156,15.90687787,-6136030009550239270,6379565676019952939
WASP-41 b,WASP-41,3.0524018,-5648183463744093364,8900560407522267658
Kepler-7 b,Kepler-7,4.8854889,-6555438771869848151,3017362865932389257
HATS-74 A b,HATS-74 A,1.73185293965,7444595925651740752,-7498585364860299506
Kepler-410 A b,Kepler-410 A,17.834381,7606524487866776204,5370335458618267315
NGTS-12 b,NGTS-12,7.5332,-3962838565419254769,-697219352192067823
Wendelstein-2 b,Wendelstein-2,1.75221701511,-3679883816841792029,4340756311476196964
Kepler-425 b,Kepler-425,3.797018259,4626263330774592101,663462604889954694
HD 219666 b,HD 219666,6.03607,-9061380919668296320,3776211459417210497
55 Cnc e,55 Cnc,0.7365515,47861499089791630,-6159668453666006756
HD 89345 b,HD 89345,11.81399,7942201583224681791,3318050497149809730
LTT 3780 c,LTT 3780,12.252284,-3070139611143618399,5480002834489765860
Kepler-1054 b,Kepler-1054,4.30656389,-7434381866809072816,-3198725732038119922
TOI-3976 A b,TOI-3976 A,6.607662,2187190682277859491,-5822328040383153559
Kepler-4 b,Kepler-4,3.2136629786,4800286192091017836,6978481862168017834
HD 213885 b,HD 213885,1.008035,-8439264556057352554,4951906062677044804
TOI-1683.01,TOI-1683,3.0575356,2617897150857398437,-3852840087954397981
WASP-142 b,WASP-142,2.0528683716,-634850992195989424,4771865255059888121
K2-238 b,K2-238,3.20466,521307591035374337,-2347390134354379188
TOI-2449 b,TOI-2449,16.6542431,6653837307429611196,2305437139906548328
WASP-167 b,WASP-167,2.021957,-3496514665913165592,8572266760674077136
KELT-19 A b,KELT-19 A,4.6117343,-3147125431989634640,1887076833641469625
TOI-3493 b,TOI-3493,8.1594667,6756348778153083502,1321155280663844528
TOI-4961 b,TOI-4961,7.479182,-7884988077821089370,6865520755643667675
TOI-2416 b,TOI-2416,8.275479,5620211400928133288,-1435956449202431421
TOI-1288 b,TOI-1288,2.699835,-5280160282073298788,8516304281076566361
Kepler-953 c,Kepler-953,9.109768511,5367007046759526865,8573202903586279140
Kepler-1966 b,Kepler-1966,8.61742738,-3784139188090871852,8120711028156954607
Kepler-207 b,Kepler-207,1.611881,-6783983470982724479,2419583084420316761
Kepler-1603 b,Kepler-1603,2.27163926,-3047416163243801307,1017947490061786402
Kepler-238 c,Kepler-238,6.15555756,2078625095843119639,6111729391231843675
Kepler-1867 b,Kepler-1867,9.887359619,-6940677008137010725,1165320855885801636
Kepler-52 c,Kepler-52,16.3849,3445528830320683228,-8998558111349528614
HD 156846 b,HD 156846,359.5546,1089385813090438903,-7305337509710568296
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,0.0,3170160491636848704,-248634363836208115
Kepler-282 b,Kepler-282,9.22123,6264273442101714317,3741965762432159596
Kepler-52 d,Kepler-52,36.44530957,557050752834504032,238459626687890221
Kepler-203 b,Kepler-203,3.16268993,631268794282137934,6089798920547742351
K2-172 b,K2-172,14.3181,-3395185983609738536,-8577527419020912575
HD 93963 A b,HD 93963 A,1.0391353,-1566746572932021440,2935246915640046657
Kepler-256 b,Kepler-256,1.6204790995,-1628087576715378570,4168555253685831757
TOI-700 d,TOI-700,37.426,5992235895675783360,-2283443023966727123
Kepler-495 b,Kepler-495,3.4130320875,596684092912323253,1211004219195034668
Kepler-731 b,Kepler-731,3.8556024,-2658820277967895200,-8780041626103260467
KELT-21 b,KELT-21,3.6127691,7172346500700596200,-464323973773204632
K2-265 b,K2-265,2.36916512782,-8162195075397093879,1334909714939559899
Kepler-63 b,Kepler-63,9.43414171,3234966451117261292,399430185163963026
Kepler-93 c,Kepler-93,1460.0,7829479156844226962,4693673323439027618
WASP-132 b,WASP-132,7.133521,-3839580408288763685,5914471051788313772
Kepler-210 b,Kepler-210,0.0,4572805293721393715,1908065482086937563
TOI-157 b,TOI-157,2.08453882,629102815171771420,-4069136483437196637
HD 63433 c,HD 63433,20.543888,5563034676215426632,8403406900036724763
OGLE2-TR-L9 b,OGLE2-TR-L9,2.48553417,-1731435109806546903,-6130059472702462765
HD 116029 b,HD 116029,670.0,-1179877731861567383,-3709480289075157469
Kepler-805 b,Kepler-805,30.8638931,2910200929336448448,-8113291201086312086
Kepler-398 d,Kepler-398,6.83440674,5942571699837163566,-8848148639119847347
HD 6061 b,HD 6061,5.2544884,4428827221759526057,1109275667133746915
Kepler-384 c,Kepler-384,45.3486381,-4414500803339088604,-4797792700299986984
Kepler-191 c,Kepler-191,17.73842886,-2687840541932785093,7936398711782299821
Kepler-445 b,Kepler-445,2.984153469,-4811248897106041435,3453940781653916551
HD 204941 b,HD 204941,1733.0,-7006225407406148521,3865396113695966530
HD 19615 b,HD 19615,402.0,-1247905427773475896,-2161230992856826828
TOI-2338 b,TOI-2338,22.65398,-6454934049839789135,1157594006510353020
WASP-147 b,WASP-147,4.60273,-950004004836177124,1761599621551501682
TOI-3593 b,TOI-3593,3.8212867,-2779154138734634869,9003121637074461071
Kepler-686 b,Kepler-686,1.59474469,144296851980984530,4158538842364835946
TOI-784 b,HD 307842,2.7970316,-5755448783861233740,7166318958909426390
LHS 1140 c,LHS 1140,3.77792,-2060707271547200547,2351799778552249938
HATS-4 b,HATS-4,2.516729,-6373443578415364316,8144704240206551706
WASP-123 b,WASP-123,2.97764359,-1564105094199745912,-7980079509332328922
TOI-1266 c,TOI-1266,18.80171,-300956932330679229,-7686392666009905085
Kepler-289 b,Kepler-289,34.54398442,-7060316767844465965,-8573213642218924072
K2-34 b,K2-34,2.995607,-5740379516831549584,-4891725975199622362
Kepler-466 b,Kepler-466,51.0793010392,7373400631171273277,-3614824966254683267
Kepler-1687 b,Kepler-1687,5.77955922,908571977571448811,-7673385710918631593
Kepler-22 b,Kepler-22,0.0,8683069533707458912,3115791873306384890
Kepler-465 b,Kepler-465,9.940672466,6214095098604217002,2841256901409335365
Kepler-1530 b,Kepler-1530,2.5903358426,-7390943129392630913,-2660127720173401655
HD 14067 b,HD 14067,1455.0,1956138083110571178,-6368785741925741178
Kepler-107 d,Kepler-107,7.95825,1703723443556722036,-8578630637689142301
K2-189 c,K2-189,6.67932,3095244122950671204,4722148083711391543
Kepler-419 b,Kepler-419,0.0,8875229575163834502,-4927620351970101311
HD 169142 b,HD 169142,0.0,-3288501941793947168,4846798453432749540
TOI-615 b,TOI-615,4.6616079,4797732714203736418,2741779002881359751
TOI-3682 b,TOI-3682,3.3462406,-4942111179997600243,3396884673606015592
