toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec
3603.01,13.719844,24.724075,470.579,13.719844,24.724075
3604.01,333.501055,56.918981,,333.501055,56.918981
3605.01,332.715604,54.481231,526.417,332.715604,54.481231
3606.01,321.24506,57.666632,,321.24506,57.666632
3607.01,310.704952,58.514945,,310.704952,58.514945
3608.01,312.456261,56.896568,1162.86,312.456261,56.896568
3609.01,312.382517,59.710013,474.723,312.382517,59.710013
3759.01,65.615413,46.536013,420.132,65.615413,46.536013
376.01,354.44576,-42.966387,398.356,354.44576,-42.966387
3760.01,87.645924,44.687214,,87.645924,44.687214
3761.01,48.669955,66.920775,215.482,48.669955,66.920775
3762.01,70.325641,55.933254,476.182,70.325641,55.933254
3763.01,57.947685,47.149894,855.352,57.947685,47.149894
3764.01,48.791209,66.597657,502.731,48.791209,66.597657
3765.01,57.511805,46.681042,620.461,57.511805,46.681042
3766.01,70.242045,57.507726,451.666,70.242045,57.507726
3767.01,69.488129,52.71623,760.803,69.488129,52.71623
3768.01,83.379462,45.081717,1309.84,83.379462,45.081717
3769.01,54.82405,52.824649,276.632,54.82405,52.824649
377.01,348.039774,-45.017093,244.271,348.039774,-45.017093
3770.01,66.381511,57.806118,462.312,66.381511,57.806118
3771.01,82.560259,31.181746,810.882,82.560259,31.181746
3772.01,86.04348,36.080653,309.143,86.04348,36.080653
3773.01,61.496952,51.724323,683.852,61.496952,51.724323
3774.01,95.160582,43.165306,609.487,95.160582,43.165306
3446.01,231.184164,-45.380004,740.15,231.184164,-45.380004
3447.01,250.344907,-68.553225,595.56,250.344907,-68.553225
3448.01,232.040061,-52.029676,768.479,232.040061,-52.029676
3449.01,248.021696,-68.24033,841.734,248.021696,-68.24033
345.01,5.696956,-34.392162,516.33,5.696956,-34.392162
3450.01,228.035132,-53.313368,,228.035132,-53.313368
3451.01,243.802887,-68.876216,404.622,243.802887,-68.876216
3452.01,188.770456,-73.129664,1024.38,188.770456,-73.129664
3453.01,188.912112,-72.681973,966.604,188.912112,-72.681973
3454.01,183.60042,-72.347311,633.798,183.60042,-72.347311
3455.01,180.322203,-76.399578,532.33,180.322203,-76.399578
3456.01,188.666196,-79.358969,222.115,188.666196,-79.358969
3457.01,183.208269,-79.757204,370.666,183.208269,-79.757204
3458.01,201.340644,-71.012028,302.055,201.340644,-71.012028
3459.01,214.500086,-62.35522,595.948,214.500086,-62.35522
346.01,10.344507,-37.34302,745.217,10.344507,-37.34302
3460.01,255.920846,-30.770097,205.426,255.920846,-30.770097
3461.01,192.997679,-71.601209,695.231,192.997679,-71.601209
3462.01,148.249271,-78.459771,422.208,148.249271,-78.459771
361.01,353.903687,-44.808809,123.083,353.903687,-44.808809
3610.01,298.705925,58.301643,640.122,298.705925,58.301643
3611.01,344.964568,50.681902,885.434,344.964568,50.681902
3612.01,305.221945,59.448903,360.313,305.221945,59.448903
3613.01,303.361066,58.799138,544.531,303.361066,58.799138
3614.01,303.777678,59.676573,,303.777678,59.676573
3615.01,349.417344,44.648308,722.103,349.417344,44.648308
3616.01,346.752412,47.044576,1284.85,346.752412,47.044576
3617.01,346.125597,45.324754,749.393,346.125597,45.324754
3618.01,340.514856,52.343679,588.794,340.514856,52.343679
3619.01,338.755425,54.07911,924.04,338.755425,54.07911
362.01,353.23837,-28.319813,451.998,353.23837,-28.319813
3620.01,20.799194,33.24341,763.466,20.799194,33.24341
3621.01,11.88786,21.938552,,11.88786,21.938552
3622.01,14.164419,39.891611,773.542,14.164419,39.891611
3623.01,16.179358,40.614962,736.788,16.179358,40.614962
3624.01,15.193796,15.166164,484.093,15.193796,15.166164
3625.01,303.777268,59.67691,556.008,303.777268,59.67691
3775.01,107.082369,34.674445,696.257,107.082369,34.674445
3776.01,102.827625,33.545577,,102.827625,33.545577
3777.01,126.818692,50.75782,1028.89,126.818692,50.75782
3778.01,116.767003,56.783436,429.268,116.767003,56.783436
3779.01,104.733224,49.968735,366.254,104.733224,49.968735
378.01,1.399014,-19.489511,629.792,1.399014,-19.489511
3780.01,92.609716,71.412134,610.587,92.609716,71.412134
3781.01,110.878729,50.349524,270.518,110.878729,50.349524
3782.01,98.538646,66.634664,707.148,98.538646,66.634664
3783.01,133.705669,55.134127,854.987,133.705669,55.134127
3784.01,92.846314,65.762376,1702.46,92.846314,65.762376
3785.01,130.900226,63.078077,79.7634,130.900226,63.078077
3786.01,95.121127,58.094196,632.756,95.121127,58.094196
3787.01,133.072602,61.972124,620.413,133.072602,61.972124
3788.01,94.432577,54.381306,516.643,94.432577,54.381306
3789.01,115.084361,49.078607,475.616,115.084361,49.078607
379.01,68.891541,-56.138849,231.803,68.891541,-56.138849
3790.01,118.426692,46.47193,188.294,118.426692,46.47193
3463.01,221.842017,-60.544822,,221.842017,-60.544822
3464.01,234.483036,-44.789977,597.774,234.483036,-44.789977
3465.01,168.152378,-74.610576,876.04,168.152378,-74.610576
3466.01,233.280288,-57.63528,527.819,233.280288,-57.63528
3467.01,148.193703,-76.165857,715.534,148.193703,-76.165857
3468.01,135.291964,-75.088195,388.495,135.291964,-75.088195
3469.01,250.478927,-62.143614,885.345,250.478927,-62.143614
347.01,354.48982,-36.571634,344.084,354.48982,-36.571634
3470.01,163.858368,-73.337551,782.847,163.858368,-73.337551
3471.01,236.55223,-78.325666,454.021,236.55223,-78.325666
3472.01,240.53688,-52.034811,409.504,240.53688,-52.034811
3473.01,226.825037,-79.364112,1014.58,226.825037,-79.364112
3474.01,233.503348,-47.96366,420.123,233.503348,-47.96366
3475.01,230.90908,-76.895744,904.833,230.90908,-76.895744
3476.01,237.008308,-50.692487,644.3,237.008308,-50.692487
3477.01,247.673739,-65.228893,982.497,247.673739,-65.228893
3478.01,258.660861,-67.302622,657.544,258.660861,-67.302622
3479.01,220.123399,-76.170905,880.221,220.123399,-76.170905
348.01,1.583584,-30.336391,607.923,1.583584,-30.336391
3626.01,18.55398,19.470441,318.244,18.55398,19.470441
3627.01,314.040517,57.708367,272.628,314.040517,57.708367
3628.01,12.866044,47.662806,332.852,12.866044,47.662806
3629.01,359.793385,39.314256,130.091,359.793385,39.314256
363.01,20.547265,-44.862146,440.102,20.547265,-44.862146
3630.01,21.871101,38.968114,666.802,21.871101,38.968114
3631.01,314.040512,57.708379,,314.040512,57.708379
3632.01,17.093448,37.700652,635.54,17.093448,37.700652
3633.01,313.317214,58.094593,1246.16,313.317214,58.094593
3634.01,12.569587,27.568806,364.172,12.569587,27.568806
3635.01,349.3018,44.612336,1013.06,349.3018,44.612336
3636.01,21.065125,32.8107,440.089,21.065125,32.8107
3637.01,329.231607,53.826531,1178.63,329.231607,53.826531
3638.01,23.442763,17.826631,425.321,23.442763,17.826631
3639.01,327.74025,58.840391,577.097,327.74025,58.840391
364.01,342.25617,-24.959295,265.729,342.25617,-24.959295
3640.01,54.53824,40.475552,2005.29,54.53824,40.475552
3641.01,49.858978,44.746406,938.451,49.858978,44.746406
3642.01,45.148251,39.93511,379.963,45.148251,39.93511
3791.01,295.387706,56.217805,476.831,295.387706,56.217805
3792.01,102.599479,48.944982,640.574,102.599479,48.944982
3793.01,118.16493,42.786497,930.864,118.16493,42.786497
3794.01,126.849751,64.765253,645.718,126.849751,64.765253
3795.01,98.732441,49.676574,439.841,98.732441,49.676574
3796.01,115.508868,61.574659,216.16,115.508868,61.574659
3797.01,104.840901,48.30288,400.069,104.840901,48.30288
3798.01,124.114906,47.021989,488.429,124.114906,47.021989
3799.01,114.188526,44.051536,328.06,114.188526,44.051536
380.01,23.280585,-47.882084,,23.280585,-47.882084
3800.01,103.276084,39.132278,598.894,103.276084,39.132278
3801.01,114.010809,47.258131,488.069,114.010809,47.258131
3802.01,98.781576,45.027682,550.393,98.781576,45.027682
3803.01,107.173813,38.18106,1039.33,107.173813,38.18106
3804.01,134.655352,74.459183,601.602,134.655352,74.459183
3805.01,94.899684,42.313594,406.497,94.899684,42.313594
3806.01,113.67495,38.986526,806.325,113.67495,38.986526
3807.01,139.112565,69.074128,421.745,139.112565,69.074128
3480.01,237.663693,-43.121384,805.466,237.663693,-43.121384
3481.01,212.3461,-73.535099,438.015,212.3461,-73.535099
3482.01,236.542661,-43.368223,492.34,236.542661,-43.368223
3483.01,210.024916,-77.911571,884.446,210.024916,-77.911571
3484.01,249.488321,-58.780443,534.304,249.488321,-58.780443
3485.01,201.749736,-73.594247,56.8792,201.749736,-73.594247
3485.02,201.749736,-73.594247,56.8792,201.749736,-73.594247
3486.01,249.443203,-59.305108,154.715,249.443203,-59.305108
3487.01,255.113012,-67.781031,173.108,255.113012,-67.781031
3488.01,201.174749,-72.676459,278.915,201.174749,-72.676459
3489.01,248.914759,-54.855257,297.152,248.914759,-54.855257
349.01,12.274291,-52.046528,216.661,12.274291,-52.046528
3490.01,155.199044,-78.832021,271.578,155.199044,-78.832021
3491.01,245.267413,-59.510555,377.32,245.267413,-59.510555
3492.01,166.636671,-53.73198,201.957,166.636671,-53.73198
3493.01,205.799033,-22.585444,96.7224,205.799033,-22.585444
3494.01,204.391966,-37.183458,33.7173,204.391966,-37.183458
3495.01,187.429331,-58.24013,172.372,187.429331,-58.24013
3643.01,23.992574,54.716441,635.734,23.992574,54.716441
3644.01,29.742342,56.85776,1204.71,29.742342,56.85776
3645.01,33.088189,36.332272,541.244,33.088189,36.332272
3646.01,14.672609,57.590065,813.253,14.672609,57.590065
3647.01,44.794835,37.635422,355.329,44.794835,37.635422
3648.01,40.715235,39.578934,1354.64,40.715235,39.578934
3649.01,40.216356,36.107789,879.147,40.216356,36.107789
365.01,10.922368,-38.043213,821.517,10.922368,-38.043213
3650.01,39.548888,39.278651,726.26,39.548888,39.278651
3651.01,34.562558,44.087989,626.174,34.562558,44.087989
3652.01,46.770809,49.010302,928.908,46.770809,49.010302
3653.01,27.528548,49.104842,622.117,27.528548,49.104842
3654.01,39.357061,42.971222,500.459,39.357061,42.971222
3655.01,59.643577,30.866365,535.52,59.643577,30.866365
3656.01,40.856559,32.557986,613.169,40.856559,32.557986
3657.01,30.003263,38.529964,1136.97,30.003263,38.529964
3658.01,26.29741,54.559653,,26.29741,54.559653
3659.01,31.750309,55.178785,441.614,31.750309,55.178785
366.01,9.692072,-34.214907,841.958,9.692072,-34.214907
3660.01,29.513926,41.220248,843.524,29.513926,41.220248
3823.01,127.033706,56.431077,353.355,127.033706,56.431077
3824.01,126.818693,50.757821,896.974,126.818693,50.757821
3825.01,151.255619,40.341064,715.593,151.255619,40.341064
3826.01,149.876935,36.99245,470.353,149.876935,36.99245
3827.01,137.42133,31.292481,335.744,137.42133,31.292481
3828.01,150.892504,67.990037,341.6,150.892504,67.990037
3829.01,137.421232,31.292423,397.985,137.421232,31.292423
383.01,99.609604,-67.656396,204.207,99.609604,-67.656396
3830.01,167.29495,49.955757,563.928,167.29495,49.955757
3831.01,146.820422,44.63893,,146.820422,44.63893
3832.01,177.702227,75.20337,505.207,177.702227,75.20337
3833.01,153.155451,62.32946,412.034,153.155451,62.32946
3834.01,179.9069,72.301518,627.829,179.9069,72.301518
3835.01,144.395927,28.24536,504.711,144.395927,28.24536
3836.01,166.238945,43.464381,916.981,166.238945,43.464381
3837.01,152.666283,24.273121,311.705,152.666283,24.273121
3838.01,141.480521,33.41274,,141.480521,33.41274
3839.01,201.510769,74.758859,872.986,201.510769,74.758859
384.01,7.658562,-52.049331,958.366,7.658562,-52.049331
3840.01,151.293494,60.352093,765.939,151.293494,60.352093
3496.01,158.743551,-52.777606,656.87,158.743551,-52.777606
3497.01,186.787304,-48.978411,403.591,186.787304,-48.978411
3498.01,185.1383,-62.401609,165.222,185.1383,-62.401609
3499.01,155.79732,-52.750212,748.181,155.79732,-52.750212
350.01,21.292047,-47.262831,341.681,21.292047,-47.262831
3500.01,186.816884,-29.832996,195.884,186.816884,-29.832996
3500.02,186.816884,-29.832996,195.884,186.816884,-29.832996
3501.01,181.000805,-28.325347,206.21,181.000805,-28.325347
3502.01,174.043143,-56.624175,627.463,174.043143,-56.624175
3503.01,163.714472,-58.569285,456.891,163.714472,-58.569285
3504.01,300.735006,24.435135,299.999,300.735006,24.435135
3505.01,297.043476,18.698914,373.477,297.043476,18.698914
3506.01,299.224223,31.42271,528.922,299.224223,31.42271
3507.01,298.561279,32.425717,378.906,298.561279,32.425717
3508.01,290.079022,21.371475,535.034,290.079022,21.371475
3509.01,302.196738,25.453674,1017.59,302.196738,25.453674
351.01,357.580647,-17.077595,602.236,357.580647,-17.077595
3661.01,21.792202,58.96064,,21.792202,58.96064
3662.01,54.405622,46.84287,545.117,54.405622,46.84287
3663.01,21.177329,51.671855,774.636,21.177329,51.671855
3664.01,35.308494,59.711857,464.748,35.308494,59.711857
3665.01,54.214981,44.769846,244.03,54.214981,44.769846
3666.01,44.470988,30.625597,319.031,44.470988,30.625597
3667.01,33.811901,33.229276,740.924,33.811901,33.229276
3668.01,48.218476,35.093455,647.3,48.218476,35.093455
3669.01,31.602366,33.856295,807.206,31.602366,33.856295
367.01,349.606266,-19.823843,157.667,349.606266,-19.823843
3670.01,18.669659,57.077693,477.19,18.669659,57.077693
3671.01,12.407578,56.001551,749.29,12.407578,56.001551
3672.01,41.904242,61.306342,812.606,41.904242,61.306342
3673.01,8.722569,54.743514,653.952,8.722569,54.743514
3674.01,23.877131,50.987801,727.282,23.877131,50.987801
3675.01,45.204618,27.31965,555.939,45.204618,27.31965
3676.01,41.946141,49.410435,,41.946141,49.410435
3677.01,35.837872,60.889963,369.583,35.837872,60.889963
3808.01,96.250314,33.032134,595.137,96.250314,33.032134
3809.01,100.288738,48.861378,359.948,100.288738,48.861378
381.01,22.757528,-51.215733,75.5476,22.757528,-51.215733
3810.01,112.325562,33.591361,1696.26,112.325562,33.591361
3811.01,95.549232,83.861194,294.652,95.549232,83.861194
3812.01,112.194386,34.185355,339.069,112.194386,34.185355
3813.01,118.060044,31.64694,940.296,118.060044,31.64694
3814.01,139.838463,66.803273,595.141,139.838463,66.803273
3815.01,109.358531,49.840082,790.338,109.358531,49.840082
3816.01,128.861632,67.128369,868.355,128.861632,67.128369
3817.01,107.504711,70.976379,1386.95,107.504711,70.976379
3818.01,121.591887,42.19247,814.386,121.591887,42.19247
3819.01,121.863257,29.388645,558.141,121.863257,29.388645
382.01,3.797833,-46.272428,506.62,3.797833,-46.272428
3820.01,115.641632,28.807132,629.284,115.641632,28.807132
3821.01,105.868408,60.852551,1555.25,105.868408,60.852551
3822.01,104.603337,59.972981,359.079,104.603337,59.972981
3510.01,296.354017,30.779967,518.905,296.354017,30.779967
3511.01,287.275134,28.362632,427.611,287.275134,28.362632
3512.01,293.480154,34.573742,611.126,293.480154,34.573742
3513.01,301.224694,25.009637,,301.224694,25.009637
3514.01,295.556776,32.614099,413.169,295.556776,32.614099
3515.01,284.513463,28.93787,508.733,284.513463,28.93787
3516.01,288.973752,30.609158,378.28,288.973752,30.609158
3517.01,278.705159,44.758806,775.36,278.705159,44.758806
3518.01,288.773993,30.785472,7470.05,288.773993,30.785472
3519.01,308.077998,21.34507,618.938,308.077998,21.34507
352.01,342.067547,-24.838685,183.391,342.067547,-24.838685
3520.01,284.083969,38.584869,966.909,284.083969,38.584869
3521.01,316.939742,31.780951,761.867,316.939742,31.780951
3522.01,301.079595,34.398801,383.487,301.079595,34.398801
3523.01,304.283458,42.906534,645.294,304.283458,42.906534
3524.01,301.078777,34.398008,380.532,301.078777,34.398008
3525.01,320.427977,37.822833,891.899,320.427977,37.822833
3526.01,301.520846,34.315352,1277.4,301.520846,34.315352
3527.01,300.263522,40.577175,974.576,300.263522,40.577175
3678.01,44.233304,28.771475,499.255,44.233304,28.771475
3679.01,36.126714,35.528321,391.982,36.126714,35.528321
368.01,354.170634,-34.611893,233.586,354.170634,-34.611893
3680.01,9.644817,54.567547,604.837,9.644817,54.567547
3681.01,35.383494,32.246044,255.206,35.383494,32.246044
3682.01,50.275227,25.297266,404.211,50.275227,25.297266
3683.01,40.958303,54.780398,685.249,40.958303,54.780398
3684.01,49.792323,27.263332,887.137,49.792323,27.263332
3685.01,15.754328,57.879011,651.558,15.754328,57.879011
3686.01,36.900563,59.952721,255.803,36.900563,59.952721
3687.01,34.018303,53.108335,907.45,34.018303,53.108335
3688.01,39.282337,54.851215,396.378,39.282337,54.851215
3689.01,30.367906,48.636524,1043.15,30.367906,48.636524
369.01,351.229397,-38.160792,126.36,351.229397,-38.160792
3690.01,19.670217,52.699436,219.829,19.670217,52.699436
3691.01,18.773067,53.117687,607.498,18.773067,53.117687
3692.01,16.813747,53.671781,1182.39,16.813747,53.671781
3693.01,15.654394,51.303892,176.436,15.654394,51.303892
3841.01,154.883363,48.353555,1059.16,154.883363,48.353555
3842.01,133.977629,30.990348,253.701,133.977629,30.990348
3843.01,150.891937,67.990378,345.366,150.891937,67.990378
3844.01,131.366244,35.617167,655.503,131.366244,35.617167
3845.01,140.462178,38.618961,749.892,140.462178,38.618961
3846.01,160.748095,60.964119,213.771,160.748095,60.964119
3847.01,160.404554,63.888592,387.635,160.404554,63.888592
3848.01,170.68965,70.832276,362.075,170.68965,70.832276
3849.01,142.086945,66.950156,489.128,142.086945,66.950156
385.01,116.813442,-69.030386,262.782,116.813442,-69.030386
3850.01,182.709445,66.952158,474.448,182.709445,66.952158
3851.01,150.380403,75.211897,298.349,150.380403,75.211897
3852.01,171.789723,74.465349,578.344,171.789723,74.465349
3853.01,170.673731,73.507923,396.697,170.673731,73.507923
3854.01,165.273412,73.068232,559.867,165.273412,73.068232
3855.01,135.496464,27.474953,321.733,135.496464,27.474953
3856.01,145.222922,27.950158,314.443,145.222922,27.950158
3857.01,141.921026,46.214342,330.706,141.921026,46.214342
3858.01,141.048951,64.318347,312.302,141.048951,64.318347
3528.01,311.862231,37.117833,,311.862231,37.117833
3529.01,328.059766,27.60727,603.925,328.059766,27.60727
353.01,24.272371,-46.945342,1367.8,24.272371,-46.945342
3530.01,309.083635,38.916455,897.453,309.083635,38.916455
3531.01,321.377492,55.722936,360.072,321.377492,55.722936
3532.01,302.324919,39.120541,,302.324919,39.120541
3533.01,308.562722,35.395056,,308.562722,35.395056
3534.01,296.837248,48.239969,587.039,296.837248,48.239969
3535.01,315.638041,41.923195,748.729,315.638041,41.923195
3536.01,296.414319,51.161973,777.748,296.414319,51.161973
3537.01,302.284347,49.154874,449.327,302.284347,49.154874
3538.01,295.328172,48.162655,999.475,295.328172,48.162655
3539.01,302.078689,48.198605,649.212,302.078689,48.198605
354.01,24.047859,-42.303706,366.824,24.047859,-42.303706
3540.01,328.911371,28.1795,,328.911371,28.1795
3541.01,310.121327,25.336895,721.677,310.121327,25.336895
3542.01,307.376941,36.970694,503.905,307.376941,36.970694
3543.01,305.141062,42.89367,755.648,305.141062,42.89367
3544.01,323.205605,26.846137,496.773,323.205605,26.846137
3694.01,23.432187,59.425604,188.226,23.432187,59.425604
3695.01,38.259928,45.285806,1431.98,38.259928,45.285806
3696.01,36.719078,45.037963,866.835,36.719078,45.037963
