ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,pxpa,pxcntr,gal_contam,mp_flg,cntr,hemis,xdate,scan,glon,glat,x,y,z,x_scan,jdate,j_psfchi,h_psfchi,k_psfchi,j_m_stdap,j_msig_stdap,h_m_stdap,h_msig_stdap,k_m_stdap,k_msig_stdap,dist_edge_ns,dist_edge_ew,dist_edge_flg,dup_src,use_src,a,dist_opt,phi_opt,b_m_opt,vr_m_opt,nopt_mchs,ext_key,scan_key,coadd_key,coadd,htm20,framework_id,frame_hash
10.677446,41.29612,0.5,0.5,90,00424258+4117460,18.406,1.7269,1.7269,1.41,15.939,0.3834,0.3835,6.29,15.073,0.2321,0.2323,8.46,DDD,222,111,000,50505,13.7,160,1287659238,2,0,1287659177,n,1997-10-24,8,121.169517,-21.545634,0.738300519895,0.13920235191,0.659950791761,108.89,2450745.8589,1.47,1.17,1.08,14.889,0.179,14.356,0.235,13.809,0.192,2580.6,141.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678459663360,6052868978440252604,583678539622874867
10.702413,41.319077,0.29,0.26,86,00424857+4119086,15.166,0.0,0.0,0.0,15.741,0.2169,0.2171,7.54,14.265,0.0,0.0,0.0,UCU,20,10,000,500,13.5,234,1287658912,2,0,1287658901,n,1997-10-24,8,121.190559,-21.523371,0.737979905996,0.139474940617,0.66025176962,41.33,2450745.8588,0.0,1.16,0.0,0.0,0.0,17.942,8.888,0.0,0.0,2497.5,209.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678460386816,-3027242019412679312,-1437775422843024411
10.708004,41.321884,0.19,0.16,75,00424992+4119187,14.731,0.0,0.0,0.0,14.994,0.1524,0.1526,15.01,13.795,0.0,0.0,0.0,UBU,20,10,000,1500,9.5,9,1287658867,2,0,1287658882,n,1997-10-24,8,121.195179,-21.520717,0.737934508046,0.139540942733,0.660288563535,26.21,2450745.8588,0.0,2.24,0.0,0.0,0.0,14.274,0.291,0.0,0.0,2487.2,224.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678461346304,-487221142267676585,4548016825463347725
10.704149,41.323128,0.26,0.24,78,00424899+4119232,15.69,0.0,0.0,0.0,15.615,0.1907,0.1909,8.47,14.889,0.0,0.0,0.0,UCU,20,10,000,500,11.3,113,1287658882,2,0,1287658872,n,1997-10-24,8,121.192117,-21.51937,0.737929808199,0.13948862959,0.660304869274,36.63,2450745.8588,0.0,1.48,0.0,0.0,0.0,16.734,2.402,0.0,0.0,2482.8,214.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678461804032,798061586568758208,3361963432013321560
10.703512,41.31189,0.19,0.16,89,00424884+4118428,16.406,0.2172,0.2175,8.91,15.37,0.1816,0.1818,10.61,14.947,0.1808,0.181,9.5,DCC,222,121,0c0,50405,5.5,148,1287658971,2,0,1287658956,n,1997-10-24,8,121.191168,-21.530583,0.738058603691,0.139504476685,0.660157555817,38.37,2450745.8589,0.97,0.94,0.76,16.145,0.338,15.025,0.319,15.417,0.383,2523.3,212.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678462160384,4850797143791597188,-801942962205257258
10.708259,41.313728,0.3,0.27,88,00424998+4118494,15.228,0.0,0.0,0.0,15.56,0.2088,0.209,8.91,15.281,0.2592,0.2593,6.98,UCD,22,11,000,404,6.2,282,1287658935,2,0,1287658941,n,1997-10-24,8,121.195069,-21.528875,0.73802623421,0.139561689949,0.660181650999,25.53,2450745.8588,0.0,0.97,1.3,0.0,0.0,15.323,0.412,15.515,0.33,2516.6,225.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678462589952,-806753595415907832,-5626227512685168507
10.706007,41.314075,0.45,0.39,9,00424944+4118506,16.814,0.3094,0.3096,6.12,14.785,0.0,0.0,0.0,15.275,0.2401,0.2403,7.02,DUD,202,101,000,50005,6.2,102,1287658941,2,0,1287658935,n,1997-10-24,8,121.193266,-21.528467,0.738027790416,0.1395319391,0.660186199905,31.62,2450745.8588,0.76,0.0,1.11,17.415,0.532,0.0,0.0,16.385,0.877,2515.4,219.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678462899712,-4361939934577442512,6136685840709944790
10.711625,41.321281,0.24,0.19,97,00425079+4119166,15.364,0.0,0.0,0.0,15.602,0.1806,0.1808,8.57,14.902,0.1516,0.1518,9.9,UCB,22,11,000,304,6.0,131,1287658898,2,0,1287658890,n,1997-10-24,8,121.198077,-21.521417,0.737932515782,0.139588870307,0.660280659597,16.42,2450745.8588,0.0,2.04,1.13,0.0,0.0,16.271,5.628,15.705,0.353,2489.3,234.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678464687616,5389961038147791812,3702480109232314983
10.71329,41.320187,0.44,0.36,89,00425118+4119126,16.545,0.2373,0.2376,7.84,16.074,0.3343,0.3344,5.55,14.266,0.0,0.0,0.0,DDU,220,110,000,50400,6.0,311,1287658890,2,0,1287658898,n,1997-10-24,8,121.199378,-21.522556,0.737940846506,0.139612657979,0.660266319594,11.92,2450745.8588,0.89,1.47,0.0,17.227,0.644,15.041,1.502,0.0,0.0,2493.2,238.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678464953344,4241212967371537538,-6537743692048834141
10.712607,41.317383,0.3,0.24,11,00425102+4119025,15.292,0.0,0.0,0.0,14.251,0.0,0.0,0.0,15.094,0.2241,0.2243,8.3,UUD,62,2,00c,5,10.3,10,1287658898,2,0,1287658909,n,1997-10-24,8,121.198719,-21.525339,0.737974259481,0.139609867498,0.660229564046,13.77,2450745.8588,0.0,0.0,0.88,0.0,0.0,0.0,0.0,14.997,0.199,2503.4,237.0,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678466092544,-8550030359524574912,-4241119616488508457
10.708188,41.316246,0.19,0.17,69,00424996+4118584,15.979,0.17,0.1704,13.21,15.032,0.1635,0.1637,14.49,14.067,0.0,0.0,0.0,CCU,220,110,000,50200,9.1,179,1287658941,2,0,1287658918,n,1997-10-24,8,121.195109,-21.526357,0.737997898408,0.139555384396,0.660214659509,25.72,2450745.8588,1.07,1.12,0.0,15.639,0.28,14.538,0.142,0.0,0.0,2507.5,225.1,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678466659840,4831191366987240444,7129098371943327430
10.698267,41.29451,0.27,0.26,51,00424758+4117402,13.839,0.0,0.0,0.0,14.841,0.2309,0.2311,17.28,12.948,0.0,0.0,0.0,UDU,20,10,000,500,2.7,195,1287659218,2,0,1287659207,n,1997-10-24,8,121.186261,-21.54781,0.73826810757,0.139474079919,0.659929679872,52.58,2450745.8589,0.0,1.36,0.0,0.0,0.0,14.422,0.162,0.0,0.0,2586.0,198.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678468253696,6187270012464353331,-94298607705326151
10.69865,41.297054,0.13,0.13,79,00424767+4117493,15.507,0.177,0.1774,20.4,14.127,0.1685,0.1687,33.35,14.709,0.209,0.2092,11.83,CCC,222,111,000,50405,5.1,56,1287659146,2,0,1287659159,n,1997-10-24,8,121.186669,-21.545278,0.738238382188,0.139473575153,0.65996303904,51.54,2450745.8589,1.19,2.33,0.68,15.138,0.195,14.353,0.338,13.92,0.221,2576.8,199.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678468625920,242593492897989595,-2859395417302645584
10.699989,41.301506,0.25,0.23,82,00424799+4118054,14.412,0.0,0.0,0.0,13.739,0.0,0.0,0.0,14.882,0.208,0.2082,10.08,UUC,2,1,000,4,7.7,332,1287659053,2,0,1287659080,n,1997-10-24,8,121.187923,-21.540865,0.738184731402,0.139481306229,0.660021414454,47.91,2450745.8589,0.0,0.0,1.3,0.0,0.0,0.0,0.0,14.081,0.545,2560.8,202.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678469398528,-3022862661736205770,-1314743665249908475
10.702501,41.299492,0.3,0.26,6,00424860+4117581,16.041,0.2282,0.2285,12.47,13.654,0.0,0.0,0.0,13.377,0.0,0.0,0.0,DUU,200,100,c00,50000,4.7,48,1287659092,2,0,1287659109,n,1997-10-24,8,121.189872,-21.542946,0.738201411793,0.139517978528,0.659995007022,41.12,2450745.8589,1.18,0.0,0.0,16.909,2.697,0.0,0.0,0.0,0.0,2568.0,209.7,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678469823488,6911241353172643705,-3189225751807560960
10.700206,41.29784,0.17,0.15,80,00424804+4117522,16.668,0.3465,0.3467,7.0,14.583,0.1706,0.1708,21.91,14.69,0.22,0.2202,12.03,DCD,222,111,c00,50304,5.1,236,1287659159,2,0,1287659146,n,1997-10-24,8,121.187956,-21.544535,0.738225697976,0.13949194269,0.659973345501,47.33,2450745.8589,1.31,3.71,1.16,15.31,0.353,15.044,1.096,13.935,0.155,2574.0,203.5,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678470047232,-2513148613222376739,-8916211294633432617
10.711194,41.300167,0.28,0.25,83,00425068+4118006,14.443,0.0,0.0,0.0,15.425,0.2229,0.2231,10.09,13.604,0.0,0.0,0.0,UDU,20,10,0c0,400,6.5,115,1287659111,2,0,1287659096,n,1997-10-24,8,121.196915,-21.542506,0.738172595464,0.139628532795,0.660003857668,17.61,2450745.8589,0.0,1.9,0.0,0.0,0.0,14.87,0.622,0.0,0.0,2565.4,233.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678470680064,-8811380303807240422,-5808657238615247732
10.70988,41.303616,0.36,0.33,74,00425037+4118130,14.57,0.0,0.0,0.0,15.541,0.257,0.2571,9.07,13.84,0.0,0.0,0.0,UDU,20,10,000,500,6.0,33,1287659031,2,0,1287659050,n,1997-10-24,8,121.195987,-21.539024,0.738136758324,0.139604220291,0.660049079757,21.16,2450745.8589,0.0,0.73,0.0,0.0,0.0,15.107,0.421,0.0,0.0,2553.0,229.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678471185408,-6469497063557507789,5075690510379311345
10.701495,41.306629,0.33,0.29,100,00424835+4118238,15.116,0.0,0.0,0.0,14.406,0.0,0.0,0.0,15.279,0.2652,0.2653,7.0,UUD,2,1,000,5,14.0,213,1287659053,2,0,1287659009,n,1997-10-24,8,121.189337,-21.535786,0.738123073725,0.139489749996,0.660088583208,43.83,2450745.8589,0.0,0.0,1.05,0.0,0.0,0.0,0.0,19.061,8.888,2542.3,207.0,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678474363904,4127850631753542033,7818659382558406095
10.705069,41.303535,0.33,0.3,84,00424921+4118127,14.109,0.0,0.0,0.0,15.627,0.2711,0.2712,8.38,13.178,0.0,0.0,0.0,UDU,20,20,0c0,400,2.5,235,1287659056,2,0,1287659051,n,1997-10-24,8,121.192101,-21.538975,0.738149394862,0.139542413417,0.66004801774,34.17,2450745.8589,0.0,0.61,0.0,0.0,0.0,14.083,0.037,0.0,0.0,2553.4,216.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678474769920,2545923286939878920,6800584342477617848
10.702962,41.301956,0.28,0.25,7,00424871+4118070,15.917,0.1961,0.1965,13.98,13.489,0.0,0.0,0.0,13.356,0.0,0.0,0.0,CUU,266,200,c0b,150000,5.6,41,1287659056,2,0,1287659076,n,1997-10-24,8,121.19034,-21.540496,0.738172399275,0.139518646717,0.660027314712,39.87,2450745.8589,1.95,0.0,0.0,14.93,0.237,0.0,0.0,0.0,0.0,2559.1,210.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678475393536,4475136022575483840,-275264772588621506
10.706399,41.298439,0.27,0.27,22,00424953+4117543,15.865,0.2212,0.2215,14.67,15.798,0.2902,0.2903,7.16,15.223,0.2772,0.2773,7.37,DDD,222,111,000,50205,9.3,100,1287659144,2,0,1287659136,n,1997-10-24,8,121.192978,-21.544104,0.738203836588,0.139570453582,0.659981199833,30.58,2450745.8589,1.12,3.25,0.78,17.11,2.374,14.321,0.094,16.664,2.414,2571.7,220.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678475639296,2121185426181274337,-8808490941299898104
10.703795,41.300362,0.17,0.16,69,00424891+4118013,15.587,0.1971,0.1975,18.95,14.708,0.1766,0.1768,19.53,13.287,0.0,0.0,0.0,CCU,220,110,000,150500,4.7,228,1287659109,2,0,1287659092,n,1997-10-24,8,121.19095,-21.542112,0.738188413333,0.139532789101,0.660006414504,37.62,2450745.8589,2.27,1.48,0.0,15.083,0.24,13.903,0.234,0.0,0.0,2564.8,213.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678476229632,2837086595447151382,-7185815869768159005
10.704315,41.303139,0.21,0.2,179,00424903+4118113,15.591,0.1488,0.1493,18.88,13.216,0.0,0.0,0.0,13.155,0.0,0.0,0.0,BUU,266,200,c0b,50000,2.5,55,1287659051,2,0,1287659056,n,1997-10-24,8,121.191477,-21.539351,0.73815571367,0.13953354685,0.660042825641,36.21,2450745.8589,2.02,0.0,0.0,14.681,0.087,0.0,0.0,0.0,0.0,2554.8,214.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678476476416,-1273471452672676278,3033818547114978456
10.728427,41.306213,0.26,0.25,179,00425482+4118223,14.963,0.0,0.0,0.0,16.178,0.3703,0.3704,5.04,14.982,0.1698,0.17,9.2,UDC,22,11,000,405,9.2,186,1287659048,2,0,1287659014,n,1997-10-24,8,121.211056,-21.536927,0.738062133564,0.139837583017,0.660083129139,-29.0,2450745.8589,0.0,1.28,1.45,0.0,0.0,15.691,0.319,14.377,0.138,2543.2,221.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678476921856,2735517049471770763,-3569526570132740323
10.724434,41.305283,0.37,0.3,2,00425386+4118190,15.207,0.0,0.0,0.0,15.695,0.242,0.2422,7.87,14.168,0.0,0.0,0.0,UDU,20,10,000,400,4.0,149,1287659044,2,0,1287659027,n,1997-10-24,8,121.207798,-21.537749,0.738082404137,0.139788140128,0.660070936024,-18.2,2450745.8589,0.0,1.06,0.0,0.0,0.0,16.127,0.403,0.0,0.0,2546.7,231.8,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678477756416,1137192115228447662,-6115851903161634300
10.725217,41.307735,0.33,0.32,56,00425405+4118278,15.174,0.0,0.0,0.0,15.873,0.2781,0.2782,6.68,15.076,0.209,0.2092,8.43,UDC,22,11,000,305,8.8,59,1287658983,2,0,1287658994,n,1997-10-24,8,121.208524,-21.53532,0.738052738475,0.139792969633,0.660103083519,-20.32,2450745.8589,0.0,1.4,0.82,0.0,0.0,16.672,2.332,17.743,3.152,2537.8,229.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678478217728,-5365371431555005531,-7158423243092286875
10.728027,41.308994,0.33,0.28,103,00425472+4118323,14.911,0.0,0.0,0.0,15.582,0.2339,0.2341,8.73,13.775,0.0,0.0,0.0,UDU,20,20,0c0,100,8.8,239,1287658994,2,0,1287658983,n,1997-10-24,8,121.21084,-21.534137,0.738031630052,0.139826466258,0.660119589451,-27.92,2450745.8589,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.2,222.0,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678478586880,-1745718503347331412,7874391364979194513
10.718822,41.311638,0.26,0.23,92,00425251+4118418,16.274,0.2102,0.2105,10.07,15.42,0.1877,0.1879,10.14,13.7,0.0,0.0,0.0,CCU,220,110,000,50400,6.3,104,1287658962,2,0,1287658959,n,1997-10-24,8,121.203513,-21.531248,0.73802415322,0.139702228298,0.660154252181,-3.03,2450745.8589,0.76,0.71,0.0,15.845,0.206,14.75,0.282,0.0,0.0,2523.9,246.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678479649792,1220470155984576647,7086491237697422591
10.722328,41.311214,0.5,0.5,90,00425335+4118403,14.941,0.0,0.0,0.0,15.526,0.4464,0.4465,9.19,13.753,0.0,0.0,0.0,UDU,20,10,000,300,3.4,270,1287658962,2,0,1287658965,n,1997-10-24,8,121.206326,-21.531766,0.738020403241,0.13974829755,0.660148693653,-12.51,2450745.8589,0.0,0.77,0.0,0.0,0.0,14.757,0.239,0.0,0.0,2525.4,237.5,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678480096256,6128760781380067068,5984616899277749412
10.721067,41.311207,0.29,0.27,176,00425305+4118403,15.092,0.0,0.0,0.0,14.203,0.0,0.0,0.0,15.074,0.1899,0.1901,8.45,UUC,2,1,000,5,3.4,90,1287658965,2,0,1287658962,n,1997-10-24,8,121.205308,-21.531739,0.738023557971,0.139732069723,0.660148601885,-9.1,2450745.8589,0.0,0.0,0.79,0.0,0.0,0.0,0.0,14.834,0.293,2525.4,240.9,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678480314368,-7789178789471587951,-3781052811110993449
10.719453,41.302948,0.17,0.16,86,00425266+4118106,15.164,0.0,0.0,0.0,14.963,0.1887,0.1889,15.44,14.742,0.1929,0.1931,11.47,UCC,622,21,0c0,305,4.6,97,1287659063,2,0,1287659060,n,1997-10-24,8,121.203688,-21.539949,0.73812098394,0.139728977836,0.66004032136,-4.73,2450745.8589,0.0,0.88,0.96,0.0,0.0,15.602,0.141,14.641,0.28,2555.2,245.2,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678482675200,-7869500031794490139,-4821431396664536513
10.717844,41.304432,0.33,0.32,69,00425228+4118159,14.953,0.0,0.0,0.0,15.814,0.2811,0.2812,7.05,14.045,0.0,0.0,0.0,UDU,20,10,000,400,6.6,280,1287659034,2,0,1287659040,n,1997-10-24,8,121.202447,-21.538423,0.738108110054,0.13970507027,0.660059778515,-0.38,2450745.8589,0.0,0.69,0.0,0.0,0.0,16.99,1.741,0.0,0.0,2549.9,249.6,ne,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678482810368,155778363568159202,8513045128489153433
10.714961,41.30254,0.11,0.1,79,00425159+4118091,15.608,0.1266,0.1272,18.59,14.625,0.1423,0.1426,21.08,14.407,0.1304,0.1307,15.62,BBB,222,111,000,50405,8.0,10,1287659034,2,0,1287659066,n,1997-10-24,8,121.200047,-21.540236,0.738136554591,0.139671982438,0.660034971875,7.42,2450745.8589,1.97,2.13,1.46,15.274,0.27,14.52,0.292,14.062,0.332,2556.7,243.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678485483520,-8396810205733238864,372286026051242210
10.713055,41.307087,0.3,0.22,91,00425113+4118255,14.574,0.0,0.0,0.0,13.885,0.0,0.0,0.0,14.944,0.208,0.2082,9.52,UUC,662,2,00c,3,4.6,35,1287658991,2,0,1287659003,n,1997-10-24,8,121.198684,-21.535641,0.738089730695,0.139637690059,0.660094587887,12.57,2450745.8589,0.0,0.0,1.04,0.0,0.0,0.0,0.0,14.732,0.163,2540.4,238.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678485701632,3835561697939041809,-3743817327939505432
10.711077,41.305004,0.17,0.16,89,00425065+4118180,16.417,0.2373,0.2376,8.82,15.218,0.2189,0.2191,12.21,14.821,0.1748,0.175,10.67,DDC,222,111,000,50405,6.0,213,1287659050,2,0,1287659031,n,1997-10-24,8,121.197007,-21.537669,0.738118130183,0.139616669261,0.660067278055,17.92,2450745.8589,0.84,0.71,0.78,15.696,0.279,14.887,0.307,14.699,0.234,2547.9,232.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678486481408,6941349008148287679,4115852286685797135
10.715455,41.304737,0.24,0.23,17,00425170+4118170,16.53,0.2764,0.2767,7.95,15.005,0.1917,0.1919,14.86,13.802,0.0,0.0,0.0,DCU,220,110,000,50300,5.9,263,1287659039,2,0,1287659034,n,1997-10-24,8,121.20053,-21.538054,0.738110482136,0.139673640751,0.660063777404,6.08,2450745.8589,0.64,1.38,0.0,15.806,0.212,14.688,0.245,0.0,0.0,2548.8,244.7,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678486863360,-4568339025116425471,-1911185401519570621
10.7133,41.304535,0.42,0.39,12,00425119+4118163,16.772,0.3114,0.3116,6.36,15.698,0.2771,0.2772,7.85,13.9,0.0,0.0,0.0,DDU,220,110,000,50400,5.9,83,1287659034,2,0,1287659039,n,1997-10-24,8,121.198783,-21.538198,0.738118021528,0.139646311549,0.660061128962,11.91,2450745.8589,0.93,0.96,0.0,15.485,0.134,14.579,0.073,0.0,0.0,2549.6,238.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678487011840,-2081424794954143450,-119670128455820582
10.712158,41.312973,0.43,0.36,86,00425091+4118467,16.63,0.2724,0.2727,7.25,16.054,0.3232,0.3233,5.65,14.59,0.0,0.0,0.0,DDU,220,110,000,50300,10.9,284,1287658941,2,0,1287658953,n,1997-10-24,8,121.198187,-21.529734,0.738025282979,0.139613529581,0.660171753441,14.99,2450745.8589,1.2,1.57,0.0,19.754,8.888,16.555,0.464,0.0,0.0,2519.2,235.8,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678487856640,-1395719100708472079,1175443713601581044
10.704588,41.310596,0.18,0.17,170,00424910+4118381,16.627,0.2834,0.2837,7.27,15.455,0.2058,0.206,9.82,14.968,0.1859,0.1861,9.32,DCC,222,121,0c0,50404,5.5,328,1287658956,2,0,1287658971,n,1997-10-24,8,121.191986,-21.531906,0.738070633429,0.139521106521,0.660140591772,35.46,2450745.8589,0.71,1.34,0.83,16.286,0.243,15.687,0.403,15.604,0.525,2527.9,215.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678489572864,-8422343712281991626,-257586735885406170
10.707502,41.311512,0.22,0.19,88,00424980+4118414,16.284,0.1921,0.1925,9.97,15.616,0.2249,0.2251,8.46,14.901,0.1798,0.18,9.91,CDC,222,111,000,50405,8.2,14,1287658941,2,0,1287658964,n,1997-10-24,8,121.194373,-21.531069,0.738053166438,0.139556682931,0.660152600358,27.58,2450745.8589,0.85,0.81,0.89,15.276,0.068,15.171,0.166,14.579,0.402,2524.6,223.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678490668544,-1889648839336700956,-7063346337282105164
10.716075,41.308968,0.29,0.22,84,00425185+4118322,15.938,0.175,0.1754,13.72,15.248,0.2068,0.207,11.88,15.061,0.201,0.2012,8.55,CCC,222,111,000,50405,6.3,242,1287658991,2,0,1287658985,n,1997-10-24,8,121.201193,-21.533842,0.738061076369,0.139672564225,0.660119248585,4.4,2450745.8589,0.83,0.73,1.27,15.746,0.186,14.896,0.175,14.368,0.32,2533.6,246.4,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678492391424,-8544443474871654188,-321600996965291349
10.714027,41.30814,0.22,0.19,88,00425136+4118293,14.784,0.0,0.0,0.0,13.83,0.0,0.0,0.0,14.829,0.1778,0.178,10.59,UUC,662,2,00c,4,4.6,215,1287659003,2,0,1287658991,n,1997-10-24,8,121.199509,-21.534615,0.738075441622,0.139647956093,0.660108393246,9.94,2450745.8589,0.0,0.0,0.98,0.0,0.0,0.0,0.0,14.643,0.32,2536.6,240.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678492661760,-5563964973759107106,-3529683661442654984
10.698182,41.263508,0.18,0.16,81,00424756+4115486,14.547,0.1175,0.1181,49.39,11.541,0.0,0.0,0.0,11.324,0.0,0.0,0.0,BUU,266,300,cb0,60000,2.7,110,1287660002,2,0,1287659996,n,1997-10-24,8,121.18499,-21.57879,0.738619079239,0.139539250837,0.659523049832,52.86,2450745.8589,1.76,0.0,0.0,13.529,0.059,0.0,0.0,0.0,0.0,2697.6,198.0,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678494003200,1410318503359577447,-8597353405663915711
10.692607,41.266273,0.13,0.12,111,00424622+4115585,11.266,0.0,0.0,0.0,12.515,0.039,0.04,147.2,10.358,0.0,0.0,0.0,UEU,20,10,000,6600,5.1,114,1287659925,2,0,1287659915,n,1997-10-24,8,121.180594,-21.575875,0.738601377477,0.139461475555,0.659559324113,67.94,2450745.8589,0.0,16.3,0.0,0.0,0.0,10.76,0.011,0.0,0.0,2687.7,182.9,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678494656512,-7452443270336457540,5157549971783667345
10.694341,41.265694,0.13,0.12,93,00424664+4115564,13.633,0.0559,0.0572,114.61,10.906,0.0,0.0,0.0,10.674,0.0,0.0,0.0,AUU,200,100,000,660000,1.7,141,1287659939,2,0,1287659925,n,1997-10-24,8,121.181972,-21.576501,0.73860370582,0.139485065371,0.659551728288,63.25,2450745.8589,4.98,0.0,0.0,11.818,0.036,0.0,0.0,0.0,0.0,2689.8,187.6,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678494852608,3270669044236263156,-7437871941402216356
10.694747,41.26532,0.14,0.12,97,00424673+4115551,11.665,0.0,0.0,0.0,10.99,0.0,0.0,0.0,12.866,0.0784,0.0789,64.57,UUA,2,1,000,66,1.7,321,1287659925,2,0,1287659939,n,1997-10-24,8,121.182285,-21.576886,0.738606947851,0.13949109809,0.659546821795,62.15,2450745.8589,0.0,0.0,3.43,0.0,0.0,0.0,0.0,10.905,0.023,2691.1,188.7,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678495017984,8198451530390659747,6189723059071134757
10.695664,41.265022,0.13,0.12,101,00424695+4115540,11.8,0.0,0.0,0.0,12.284,0.1,0.1,182.1,10.879,0.0,0.0,0.0,UEU,20,10,000,5500,2.7,293,1287659939,2,0,1287659944,n,1997-10-24,8,121.183014,-21.577208,0.738608085998,0.139503555878,0.659542912323,59.67,2450745.8589,0.0,12.49,0.0,0.0,0.0,11.291,0.015,0.0,0.0,2692.2,191.2,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678495068672,256935379872486785,7925884247924356056
10.705704,41.267357,0.12,0.11,79,00424936+4116024,12.787,0.0,0.0,0.0,13.526,0.124,0.1243,58.01,13.108,0.1284,0.1287,51.67,UBE,22,11,000,3505,7.4,272,1287659876,2,0,1287659879,n,1997-10-24,8,121.191215,-21.575147,0.73855721789,0.139627987599,0.659573544786,32.5,2450745.8589,0.0,6.06,6.57,0.0,0.0,12.382,0.252,12.744,0.299,2683.6,218.3,nw,0,1,0,0.0,0.0,0.0,0.0,0,0.0,69157,1590591,33,4805203678495913984,-8416586639808913566,7949259438800625477
