pl_name,hostname,pl_orbper,framework_id
Kepler-1194 b,Kepler-1194,16.22357095,6340169262048338269
Kepler-630 b,Kepler-630,0.0,7649283374703204978
Kepler-1220 b,Kepler-1220,7.4269008437,-7144385954358632804
Kepler-1063 b,Kepler-1063,14.07971049,7855423355318010347
Kepler-418 b,Kepler-418,86.678458725,8717985780151118214
Kepler-884 b,Kepler-884,5.6992238435,5325916286120283991
Kepler-208 b,Kepler-208,4.22865217,7180820031568459042
HD 30177 b,HD 30177,2527.83,8043632587217648818
Kepler-1702 b,Kepler-1702,18.5010898,4106589837457973757
Kepler-1003 b,Kepler-1003,0.0,8530646992540601046
WASP-157 b,WASP-157,3.951623,-1577118555819953780
K2-21 b,K2-21,9.3251498,-5280949887841609399
Kepler-815 b,Kepler-815,8.57503552,2702542213481512130
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,0.0,3126180828271643905
Kepler-444 e,Kepler-444,7.74347801,-7372076138012553641
Kepler-1661 b,Kepler-1661,175.06,645406849255863371
Kepler-1316 b,Kepler-1316,87.97314465,3698063568812564408
Kepler-573 b,Kepler-573,22.18332255,-8703452742078156173
Kepler-1538 b,Kepler-1538,175.137964564,-6755165401719055254
Kepler-253 c,Kepler-253,10.281925,6834980398375792599
Kepler-653 c,Kepler-653,0.900375925,-6220143527770240820
Kepler-1982 b,Kepler-1982,3.82315697,-3660643810071250001
Kepler-609 b,Kepler-609,0.0,-5973808078079156422
Kepler-782 b,Kepler-782,158.6850022,-4933305262292063102
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,0.0,5066802025411378216
Kepler-402 e,Kepler-402,11.24283541,6618272311586199515
Kepler-239 c,Kepler-239,56.22794,2875666358281558096
Kepler-1730 b,Kepler-1730,13.81020094,1365351928653168644
Kepler-811 b,Kepler-811,23.58444754,-9038642804350323457
K2-59 c,K2-59,11.2954,5199307914216321749
Kepler-349 b,Kepler-349,5.92973644,-3619219772478960341
Kepler-1388 c,Kepler-1388,5.5361069757,-786942723097936598
Kepler-1371 c,Kepler-1371,0.0,-1631337898110935927
Kepler-479 b,Kepler-479,0.0,3716027550508821712
Kepler-101 c,Kepler-101,0.0,-2880117316528092627
Kepler-774 b,Kepler-774,11.08959512,-8621370564462594418
Kepler-1797 b,Kepler-1797,23.3594822,-6921415204915170811
K2-88 b,K2-88,4.6122,-2035670395996987288
Kepler-732 b,Kepler-732,9.467814048,3902401384955587245
HIP 74890 b,HIP 74890,822.3,964310514273685563
Kepler-1388 e,Kepler-1388,37.6327084,7262797755155444533
K2-190 c,K2-190,21.574023,-5187150417698005605
Kepler-818 b,Kepler-818,0.0,-4972662901364022883
Kepler-294 c,Kepler-294,6.62642692,457873339406492133
Kepler-108 c,Kepler-108,190.3200468,-4491794909682464971
Kepler-1132 b,Kepler-1132,62.8916228,-6979297512444559905
KOI-351 b,KOI-351,0.0,-6120193884718308526
Kepler-519 b,Kepler-519,24.30788504,-6022599992331233009
Kepler-221 b,Kepler-221,2.795894073,-5512715740058482230
K2-90 c,K2-90,2.900706,5618241353904650823
HD 6434 b,HD 6434,22.017,7960338483380790220
Kepler-624 b,Kepler-624,14.58649607,-1364108693646146968
Kepler-1017 b,Kepler-1017,7.2340102,4304031707358734095
Kepler-766 b,Kepler-766,6.10027804,6840522026001434229
Kepler-987 b,Kepler-987,105.3035093,-1485956229460565861
HD 106270 b,HD 106270,2890.0,3089680381405108115
Kepler-54 b,Kepler-54,0.0,2599189413554395360
GJ 422 b,GJ 422,20.129,-7600185187143580655
Kepler-1740 b,Kepler-1740,8.17242018,-4257853918470944763
DMPP-3 A b,DMPP-3 A,6.6736,4925724541633425433
Kepler-306 e,Kepler-306,44.8411168,-2546607022450042317
Kepler-1144 b,Kepler-1144,17.14647302,-2531111350319530675
HD 164922 d,HD 164922,12.4584,-961352366100670998
Kepler-205 b,Kepler-205,0.0,-322600496349024347
Kepler-55 f,Kepler-55,10.198521777,6546614684438190290
Kepler-1606 b,Kepler-1606,0.0,7287002309250336297
K2-148 b,K2-148,4.38395,6091862508743647870
Kepler-1359 b,Kepler-1359,59.4969009,-5237057242380381365
Kepler-1384 b,Kepler-1384,15.36254609,-7584941964015303021
Kepler-689 b,Kepler-689,22.36646466,7690555153043461778
Kepler-516 b,Kepler-516,24.85462415,-8710645677792564905
K2-316 c,K2-316,5.26,380938183629515705
Kepler-1167 b,Kepler-1167,1.003931703,5367175881406593911
Kepler-1201 b,Kepler-1201,0.0,2801260708764023317
Kepler-350 b,Kepler-350,0.0,542680436598440952
Kepler-1492 b,Kepler-1492,0.0,-6959690035524132586
Kepler-1776 b,Kepler-1776,35.01190875,3413037622986335945
HD 140901 b,HD 140901,9.02378,-5193299276936407908
Kepler-299 c,Kepler-299,6.88595434,7652263979508086471
Kepler-104 d,Kepler-104,51.75530801,-307333131294395579
Kepler-1220 b,Kepler-1220,7.42716,1828463132813380218
Kepler-260 c,Kepler-260,76.05145255,8770699864307847060
Kepler-678 b,Kepler-678,0.0,8689501639755860256
Kepler-221 e,Kepler-221,18.369747,-5885506436353096866
GJ 581 e,GJ 581,3.153,-6995757176674881090
Kepler-512 b,Kepler-512,34.4358296766,-6794667493275287436
Kepler-79 b,Kepler-79,13.485,8480157975104064813
Kepler-203 d,Kepler-203,11.33,4940662791730839339
Kepler-389 b,Kepler-389,3.244218,-1578615083475752053
K2-73 b,K2-73,7.49556,4440415349522120127
Kepler-224 e,Kepler-224,18.64349986,4867363152995897435
Kepler-1796 b,Kepler-1796,29.4557841,7679359258867632456
Kepler-1613 b,Kepler-1613,1.5184181,-3809443430170674839
Kepler-885 b,Kepler-885,18.11472949,1866260513041407947
Kepler-207 b,Kepler-207,1.61189046,2612718242939858953
Kepler-1684 b,Kepler-1684,47.7087,-3264203495525644175
Kepler-2001 b,Kepler-2001,1.090011003,-5616147404068989542
Kepler-441 b,Kepler-441,207.2482,-804942993461453537
Kepler-174 c,Kepler-174,44.00055963,-8516298932735820210
Kepler-84 b,Kepler-84,8.72585478,-754101777826873358
Kepler-1384 b,Kepler-1384,15.36262753,-7729788095506630148
Kepler-1813 b,Kepler-1813,2.818150106,4344401785407545720
K2-368 c,K2-368,9.65869,5053071531503500111
Kepler-1454 b,Kepler-1454,47.03090296,-3845160869104417762
K2-389 b,K2-389,8.58289,8940696803989577104
Kepler-805 b,Kepler-805,30.8639476,716013015584200576
Kepler-890 b,Kepler-890,52.75875577,-1346281051284368895
K2-47 b,K2-47,31.6372,7229411982968767208
Kepler-732 c,Kepler-732,0.89,-1255346727763638347
Kepler-353 b,Kepler-353,0.0,8672712646918006566
Kepler-252 c,Kepler-252,10.8484597403,4478435432969297176
Kepler-1286 b,Kepler-1286,0.0,7505349956661123064
Kepler-1603 b,Kepler-1603,2.27164952,5734937950800198691
HD 224693 b,HD 224693,26.73,-3782136351272227507
Kepler-249 b,Kepler-249,3.306548978,4851875723699034015
Kepler-1615 b,Kepler-1615,47.31239762,-1269677556853684315
USco1556 b,USco1556 A,0.0,-7229560882583525531
Kepler-254 b,Kepler-254,5.826659194,4267446324439254184
Kepler-1842 b,Kepler-1842,14.02635723,9028379050664182778
Kepler-1531 b,Kepler-1531,1.138543376,5036033057326403487
Kepler-1317 b,Kepler-1317,0.568874717,-8711684754281476036
Kepler-82 d,Kepler-82,2.382952186,-4479504922164927046
Kepler-326 c,Kepler-326,4.580338622,-842246590658766513
Kepler-1717 b,Kepler-1717,30.6528935,-3221782880454596297
Kepler-149 b,Kepler-149,29.198943,-7290430062980502577
Kepler-1124 b,Kepler-1124,2.852348975,-7789905477956045940
Kepler-561 c,Kepler-561,5.35016878,-8054187219388476903
Kepler-122 e,Kepler-122,37.9963981,-7846764475071101041
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,5.118,-1443245309454641482
Kepler-1808 b,Kepler-1808,23.34036251,2724273739025169563
Kepler-255 b,Kepler-255,5.71462004,-4846923071954711660
Kepler-172 e,Kepler-172,35.118736,-4545219025041548563
Kepler-1729 b,Kepler-1729,4.220959,1260539648482152636
Kepler-684 b,Kepler-684,6.770278,-1739598244693343568
Kepler-1198 b,Kepler-1198,7.6847750152,-730380463904397097
Kepler-288 d,Kepler-288,56.63849917,-4704622761106884455
Kepler-236 b,Kepler-236,0.0,6117659809044167632
Kepler-869 b,Kepler-869,40.4287755,-3502281689293085306
Kepler-1540 b,Kepler-1540,125.4132302,8879395907540248768
Kepler-705 b,Kepler-705,56.05597307,-5105902057133979608
Kepler-162 c,Kepler-162,19.44638028,-29877686799313927
Kepler-24 e,Kepler-24,0.0,-5406612910729723206
GJ 414 A b,GJ 414 A,50.8,-9018838173610305605
Kepler-49 e,Kepler-49,18.59626777,3313051794208408865
Kepler-350 c,Kepler-350,17.848,9179072189210197572
Kepler-20 c,Kepler-20,10.8540894,-1159347575992137631
Kepler-60 b,Kepler-60,7.131618,-1843743673132114585
Kepler-178 d,Kepler-178,96.678988,-4263519382941352870
Kepler-366 c,Kepler-366,0.0,-8010603990374046873
Kepler-78 b,Kepler-78,0.355,4514409859768565862
Kepler-79 e,Kepler-79,81.064,7722305401997416778
Kepler-880 b,Kepler-880,7.71468919,4691536237002293238
Kepler-154 c,Kepler-154,62.3026877,-18933241667718733
Kepler-135 c,Kepler-135,11.4485946,-7887509566044359361
Kepler-1433 b,Kepler-1433,4.13592927,-6228602336838215814
Kepler-392 b,Kepler-392,5.34182466,8883829883240573599
Kepler-82 b,Kepler-82,26.44435456,1654067269547675485
Kepler-160 b,Kepler-160,4.30940223,-6842683068562513583
Kepler-271 c,Kepler-271,7.41086267,-642541034265129837
Kepler-1120 b,Kepler-1120,0.0,-2881557963682495084
Kepler-1111 b,Kepler-1111,8.79618433,7328415831805284114
HD 13931 b,HD 13931,4449.0,-6957095933503760223
Kepler-240 c,Kepler-240,7.9535932854,2498456167685639535
Kepler-1254 c,Kepler-1254,3.60082855,5999308823962270244
Kepler-207 b,Kepler-207,1.611865,-5384359540509917636
Kepler-1616 b,Kepler-1616,6.762602043,-4915137309297488399
Kepler-11 b,Kepler-11,10.30402569,-2353726039063968096
Kepler-1931 b,Kepler-1931,38.57610826,5064479361850614310
Kepler-377 c,Kepler-377,27.0142622,5114183771106586748
Kepler-1416 b,Kepler-1416,1.49514952,7380200431068196169
Kepler-1919 b,Kepler-1919,37.8862977,-8847327013255728211
Kepler-891 b,Kepler-891,53.44945593,-2537828420972020872
Kepler-373 c,Kepler-373,16.725948,-2596694767306560493
14 Her b,14 Her,1724.0,4731027542227147027
Kepler-1146 b,Kepler-1146,2.3522641827,6126194026056582758
Kepler-365 b,Kepler-365,10.6648916385,536784237174198971
Kepler-155 b,Kepler-155,5.93118909,5771890253388850432
Kepler-923 b,Kepler-923,6.9338,7393351455718682912
Kepler-405 c,Kepler-405,29.72722,-1504815101290634986
GJ 876 b,GJ 876,61.02,5023800062376545856
Kepler-650 b,Kepler-650,3.032154,-9024072981576693700
Kepler-811 b,Kepler-811,0.0,7020725742346945908
Kepler-1289 b,Kepler-1289,7.99022379,6417148837547931256
Kepler-84 b,Kepler-84,8.72584878,-8442884590469129281
Kepler-391 b,Kepler-391,7.416755,-2307587355112671476
Kepler-1653 b,Kepler-1653,140.251943,6915762673936822196
Kepler-1926 b,Kepler-1926,42.87770081,1187591268673981969
Kepler-585 b,Kepler-585,2.752359753,4420717319990324481
Kepler-842 b,Kepler-842,1.2195847,-1931711530744427855
Kepler-260 c,Kepler-260,76.0510651,7812484242467509688
Kepler-1015 b,Kepler-1015,0.0,533502178823137155
Kepler-121 b,Kepler-121,0.0,2060246610853031042
Kepler-249 b,Kepler-249,3.30656751,3031120032396959677
Kepler-876 b,Kepler-876,5.1443645,-8248257234609460787
HD 164509 b,HD 164509,282.4,5885141146118211755
Kepler-1841 b,Kepler-1841,25.886129,-6243160388094520136
HD 175167 b,HD 175167,1175.0,-4114622890969562315
Kepler-1340 b,Kepler-1340,0.0,-6502701942047382155
Kepler-407 b,Kepler-407,0.669310092,5404928118250826505
Kepler-32 e,Kepler-32,2.896,8414723919184776322
Kepler-1920 b,Kepler-1920,30.2541008,-1929220394771029056
Ross 508 b,Ross 508,10.77,-4051698996772975988
Kepler-1691 b,Kepler-1691,3.8482,9157135017316312918
Kepler-941 b,Kepler-941,17.42395198,6457924357601824610
Kepler-1292 b,Kepler-1292,3.27645723,-2564403404905945801
Kepler-562 b,Kepler-562,18.00932214,-2699833553962073006
Kepler-1527 b,Kepler-1527,160.13146407,-1516928250073437137
Kepler-1389 b,Kepler-1389,99.253498254,-6436394263427559787
Kepler-631 b,Kepler-631,17.9797392,4024845507369365866
GJ 411 b,GJ 411,12.9532,-6973889748798524610
Kepler-881 b,Kepler-881,4.44446,-7976443861546710926
91 Aqr b,91 Aqr,181.4,9135935143270178817
Kepler-333 b,Kepler-333,12.55109333,7821582713490555410
Kepler-946 b,Kepler-946,0.0,-3440755366185439904
Kepler-1744 b,Kepler-1744,37.101107,963929179463315119
Kepler-1216 b,Kepler-1216,4.3706130666,6044109470085360926
K2-89 b,K2-89,1.096026,-4890063141308773282
Kepler-903 b,Kepler-903,0.0,-9119841771288456348
Kepler-215 e,Kepler-215,68.1609897,65334429093466943
Kepler-1945 b,Kepler-1945,6.08003714,6816822667783364107
K2-119 b,K2-119,7.72651124,5939376377711624594
HD 149143 b,HD 149143,4.088,-8288166949200413674
Kepler-736 b,Kepler-736,0.0,-9024084459158215860
CoRoT-3 b,CoRoT-3,4.2567994,-836196242718814791
Kepler-626 b,Kepler-626,14.48584765,-2980668478949430304
Kepler-625 c,Kepler-625,4.1653364406,4217670568032144686
K2-104 b,K2-104,1.97419,8185689586448620820
Kepler-828 b,Kepler-828,0.567857136,7161466176754754613
Kepler-1852 b,Kepler-1852,7.97098825,-2336440751455853187
Kepler-1494 b,Kepler-1494,0.0,-2467355644821214798
Kepler-311 b,Kepler-311,0.0,-2163826017731976761
Kepler-481 b,Kepler-481,10.060791,6398881110050163600
Kepler-107 c,Kepler-107,4.901441,-6633013828690071688
Kepler-1119 b,Kepler-1119,8.32625697,9109975998174274861
Kepler-440 b,Kepler-440,101.1114976,4080908383540492749
Kepler-829 b,Kepler-829,0.0,4968190576024684949
Kepler-1335 b,Kepler-1335,6.26404774,-3041912069043432398
K2-72 b,K2-72,5.5773147,8548602197571611841
Kepler-353 b,Kepler-353,5.7953,-630199066835575336
Kepler-1245 c,Kepler-1245,2.936584681,7065137148036197000
Kepler-574 b,Kepler-574,7.6587914589,-6120506982426875610
Kepler-673 b,Kepler-673,3.728732147,-546138464083943807
Kepler-1877 b,Kepler-1877,2.377569914,-1654551776183779212
Kepler-112 b,Kepler-112,8.408916,4329486053946610992
K2-9 b,K2-9,18.44883,7341312539554407936
Kepler-179 c,Kepler-179,0.0,-8188296756471193859
Kepler-1990 c,Kepler-1990,4.06844201,-5473980903844998666
Kepler-172 c,Kepler-172,6.38899658,-566823307353961469
Kepler-445 c,Kepler-445,4.871229,516276264787752697
HIP 56640 b,HIP 56640,2574.9,-6187660674965698716
Kepler-172 b,Kepler-172,0.0,708126020731537613
Kepler-1746 b,Kepler-1746,321.2125073,-3267700822982439656
Kepler-1972 b,Kepler-1972,7.545922037,-1446375913700353747
Kepler-939 b,Kepler-939,14.8779597562,-4959066054018131200
Kepler-151 c,Kepler-151,24.67458244,5532038583538540121
Kepler-1192 b,Kepler-1192,25.2034128,5327530796297697572
KMT-2019-BLG-0578L b,KMT-2019-BLG-0578L,0.0,-6053457094319254798
Kepler-445 d,Kepler-445,0.0,3389156160810231437
Kepler-1757 b,Kepler-1757,19.65640068,-2220112759417810008
Kepler-1814 b,Kepler-1814,2.935362067,3298420681873040935
Kepler-198 d,Kepler-198,0.0,7374067866597158603
K2-14 b,K2-14,8.368791,-1823947130555829935
Kepler-190 c,Kepler-190,0.0,3378029429969313236
Kepler-261 b,Kepler-261,10.381209,-9121943109900932833
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,0.0,-5825681845099347772
Kepler-769 c,Kepler-769,15.9867199643,-570790412541186766
Kepler-121 c,Kepler-121,41.0081183,-5364550429687719641
Kepler-1395 b,Kepler-1395,3.78470649,-5376073642385719193
Kepler-466 b,Kepler-466,51.07926451,611855240224271619
Kepler-321 b,Kepler-321,4.915379,3275065735169848182
Kepler-528 b,Kepler-528,19.78297415,5600671525517627415
Kepler-336 d,Kepler-336,20.67862589,415354355119461084
Kepler-974 b,Kepler-974,4.194496867,-5774113294628638748
Kepler-1207 b,Kepler-1207,0.0,3932147951669334384
Kepler-1905 b,Kepler-1905,3.42391461,-4579169394766923630
Kepler-294 b,Kepler-294,3.70122061,-3557120991824693813
Kepler-894 b,Kepler-894,9.80322678,8018238656134659045
Kepler-286 e,Kepler-286,29.22126129,-2877742836360095531
Kepler-381 d,Kepler-381,8.2563025,-1929256263235670234
HD 1605 b,HD 1605,577.9,-9167620555520671524
GJ 876 d,GJ 876,1.938,-2065028307731083305
HD 37124 b,HD 37124,154.378,3012315297445938158
Kepler-265 b,Kepler-265,0.0,5532735419375146133
Kepler-1773 b,Kepler-1773,40.80957622,1912974328171031458
Kepler-446 c,Kepler-446,0.0,5290084997135584607
Kepler-326 b,Kepler-326,2.2483077,7755398355267377394
Kepler-377 b,Kepler-377,12.509529,-7351541806532237234
Kepler-164 e,Kepler-164,94.878,9099282793584913588
Kepler-500 b,Kepler-500,0.0,-5554102150703371480
Kepler-590 b,Kepler-590,5.852968845,1616480230808736729
Kepler-135 b,Kepler-135,6.002535939,3838752406992227191
Kepler-1528 b,Kepler-1528,0.0,9202473516805281191
Kepler-1372 b,Kepler-1372,0.0,-1128003859454127098
HD 81040 b,HD 81040,1004.7,-780194557706786350
Kepler-887 c,Kepler-887,7.63846023,7530662454280617043
Kepler-998 b,Kepler-998,5.65376987,-8814722617479135499
ups And d,ups And,1278.1,2167965144061157759
Kepler-1782 b,Kepler-1782,5.756239,-2569782369098448389
Kepler-483 b,Kepler-483,30.229104,-3078967539614648708
Kepler-1577 b,Kepler-1577,6.30558387,-3027643389170384137
Kepler-873 b,Kepler-873,20.55341,3914022453463626802
Kepler-1772 b,Kepler-1772,3.215090036,-1034850280434527025
Kepler-319 d,Kepler-319,31.78209253,7638330000763861605
HD 10180 h,HD 10180,2205.0,4292556604592911081
Kepler-403 c,Kepler-403,54.2811949,-4108123915136982744
FU Tau b,FU Tau,0.0,1250163624327862460
Kepler-1943 b,Kepler-1943,4.85026423,1534549896276170094
Kepler-49 e,Kepler-49,0.0,-75660027476914278
Kepler-623 b,Kepler-623,0.0,4603944051498638662
Kepler-193 c,Kepler-193,50.69852,4701777376289056906
Kepler-142 c,Kepler-142,4.761697,-3053091176733234684
Kepler-643 b,Kepler-643,0.0,-2607032884256981696
Kepler-224 e,Kepler-224,0.0,-9123352709457898930
Kepler-1149 b,Kepler-1149,0.0,1727062851924249263
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,0.0,787501474849985447
Kepler-225 c,Kepler-225,0.0,-4741872436811970775
Kepler-294 c,Kepler-294,6.626389,-6584389163771599134
K2-12 b,K2-12,8.28192,8102960925419814726
Kepler-912 b,Kepler-912,0.0,1402007276349183906
Kepler-334 c,Kepler-334,12.758005,3982984747618110921
Kepler-85 e,Kepler-85,0.0,8786508077063685668
Kepler-575 b,Kepler-575,9.37891944,-2757182814951057050
Kepler-262 b,Kepler-262,13.06062,699224482871461633
Kepler-1143 b,Kepler-1143,2.888900334,4467347144246996769
Kepler-33 c,Kepler-33,13.17552703,4593330476387569284
HD 219828 b,HD 219828,3.83492,1811860024662158637
Kepler-169 d,Kepler-169,8.34820746,1657265622691098329
Kepler-375 b,Kepler-375,12.1257568211,-2408524645339117618
Kepler-234 c,Kepler-234,7.21203748,-1634929899021102855
Kepler-20 b,Kepler-20,3.6961159,-171700721927789006
Kepler-1916 b,Kepler-1916,31.25428924,-4605018406466758772
Kepler-443 b,Kepler-443,177.669112,1637233841818368769
Kepler-402 d,Kepler-402,8.9211113945,1751555238863687930
Kepler-515 b,Kepler-515,19.96367208,1990397644133027675
Kepler-898 b,Kepler-898,5.87,1183106788129864049
Kepler-1815 b,Kepler-1815,12.19138811,-1656272737311346482
Kepler-1214 b,Kepler-1214,18.82634264,6722844915254280589
Kepler-1638 b,Kepler-1638,0.0,6043500199147134691
Kepler-916 b,Kepler-916,32.29635663,780715774740037926
Kepler-1910 b,Kepler-1910,5.68882689,-1109782547265924131
Kepler-1689 b,Kepler-1689,8.483,-2709723013938193489
KIC 5437945 b,KIC 5437945,440.7813,6863623102965759127
K2-259 b,K2-259,15.482399,1639805145676922973
Kepler-159 c,Kepler-159,43.58642609,4044997909125818572
Kepler-1870 b,Kepler-1870,3.606940031,2409421296565230829
Kepler-280 b,Kepler-280,0.0,-447075628298710452
Kepler-312 b,Kepler-312,1.772419,4141800600746496144
Kepler-1774 b,Kepler-1774,59.7711433,-5743299566669505243
HD 73267 b,HD 73267,1245.36,-801730865632806382
Kepler-369 b,Kepler-369,2.7327608857,5883891745880290005
Kepler-1571 b,Kepler-1571,3.38557445,-8335681118725988478
Kepler-1783 b,Kepler-1783,8.27744313,3040034730452701800
Kepler-1511 b,Kepler-1511,23.2385355788,6234906089175178310
Kepler-1679 b,Kepler-1679,9.75374033,1402951790860712222
Kepler-431 d,Kepler-431,11.92163,-8018491339154448989
HD 101930 b,HD 101930,70.46,-7378205412855677535
Kepler-1923 b,Kepler-1923,52.607947,3636616908390327405
Kepler-181 b,Kepler-181,3.137873,699990721537872843
Kepler-1239 b,Kepler-1239,5.19119,3630808896822113815
Kepler-351 c,Kepler-351,57.24899018,5492665855961945207
HD 210277 b,HD 210277,437.0,-6169498513753297067
Kepler-1480 b,Kepler-1480,0.0,2227269071051026256
Kepler-1699 b,Kepler-1699,3.49078834,7060072685015384258
Kepler-312 b,Kepler-312,1.77244975,8166134671714243872
Kepler-54 b,Kepler-54,8.01080765,6016127711138604423
Kepler-211 b,Kepler-211,4.138557869,-6166859959562440899
Kepler-925 b,Kepler-925,33.86736,6653963702826474630
Kepler-1899 b,Kepler-1899,4.09577947,-182622950454588977
Kepler-1683 b,Kepler-1683,15.03366411,5733812256045950728
Kepler-229 d,Kepler-229,41.19274,-2300025184302404023
Kepler-531 b,Kepler-531,29.88571,3043899144140760650
Kepler-243 c,Kepler-243,20.0261412,-6698448541539991079
Kepler-153 c,Kepler-153,46.9025191064,2796635088998061798
Kepler-169 f,Kepler-169,0.0,7866828388658252396
Kepler-254 c,Kepler-254,12.412183,4775669651922955608
Kepler-379 b,Kepler-379,20.0987535473,-7986061063217598384
