r_kpc,v_obs,v_obs_err,v_gas,v_disk,v_bulge,galaxy,source_type,sb_disk,sb_bulge,dist,inc,lum,type
3.53,6.82,12.59,0.0,30.32,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
4.83,8.12,14.22,0.0,27.69,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.5,9.3,15.27,0.0,27.15,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
7.58,10.41,17.04,0.0,25.71,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
4.03,11.27,18.03,0.0,24.23,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.74,15.22,22.44,0.0,17.21,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.65,18.74,24.92,0.0,11.77,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.88,21.52,25.85,0.0,7.54,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
3.05,23.28,26.01,0.0,5.12,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
3.68,24.59,25.36,0.0,3.64,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
3.25,25.62,25.01,0.0,2.55,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.99,26.35,24.48,0.0,1.74,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.96,27.08,23.7,0.0,1.09,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.53,27.81,22.69,0.0,0.64,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.86,28.4,21.59,0.0,0.46,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.48,28.98,20.86,0.0,0.36,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
0.99,29.57,20.11,0.0,0.24,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.19,30.3,19.38,0.0,0.16,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.26,31.18,18.7,0.0,0.11,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.33,32.06,18.06,0.0,0.07,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.35,32.64,17.47,0.0,0.05,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.09,33.23,16.94,0.0,0.03,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.38,33.38,16.44,0.0,0.02,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.08,33.38,15.98,0.0,0.02,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
3.22,32.79,15.57,0.0,0.01,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
2.37,32.06,15.18,0.0,0.01,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
0.95,31.18,14.81,0.0,0.0,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
0.96,30.3,14.47,0.0,0.0,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
0.99,29.42,14.16,0.0,0.0,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
0.74,28.69,13.86,0.0,0.0,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
1.31,27.81,13.59,0.0,0.0,0.0,DDO161,LTG,0.0,0.0,0.0,0.0,0.0,
3.0,8.68,18.19,0.0,9.38,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.5,15.07,19.75,0.0,3.58,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.0,20.59,19.94,0.0,2.02,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.0,24.61,19.17,0.0,0.91,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.1,26.94,18.71,0.0,0.47,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.2,27.6,17.41,0.0,0.18,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.3,26.77,16.05,0.0,0.09,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
1.0,24.9,15.01,0.0,0.0,0.0,DDO170,LTG,0.0,0.0,0.0,0.0,0.0,
11.6,2.21,28.95,0.0,455.28,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
11.8,4.41,47.6,0.0,284.5,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
9.75,6.75,62.09,0.0,213.32,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
5.1,8.55,75.48,0.0,152.2,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
5.06,9.18,82.21,0.0,142.61,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
5.35,9.29,86.87,0.0,105.73,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
6.44,9.5,92.23,0.0,92.69,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,10.22,96.19,0.0,89.82,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
5.25,11.87,100.53,0.0,87.61,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
4.2,17.23,113.81,0.0,78.45,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
3.28,24.23,128.72,0.0,58.05,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
2.41,30.75,133.41,0.0,39.79,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
2.18,36.2,132.99,0.0,23.18,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
2.23,39.42,128.51,0.0,15.89,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
2.03,40.49,124.23,0.0,10.92,0.0,ESO079-G014,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,-0.22,17.33,0.0,276.94,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
3.29,-1.8,34.96,0.0,168.99,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.96,-1.55,51.34,0.0,141.01,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
3.45,5.01,61.73,0.0,81.24,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.93,12.54,60.49,0.0,46.01,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
3.08,16.68,63.17,0.0,41.4,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.83,20.19,65.14,0.0,30.23,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
5.4,22.31,66.32,0.0,24.2,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
4.21,25.63,64.52,0.0,9.48,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,27.28,60.09,0.0,3.57,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,28.58,55.74,0.0,2.78,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,30.7,53.61,0.0,2.04,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,33.83,51.18,0.0,1.21,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
2.33,35.49,49.08,0.0,0.72,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
4.74,33.74,46.34,0.0,0.0,0.0,ESO116-G012,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,5.21,28.61,0.0,43.88,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,10.57,37.58,0.0,19.59,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,15.71,39.1,0.0,14.19,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,20.94,44.01,0.0,11.07,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,25.97,48.52,0.0,7.95,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,29.26,49.44,0.0,3.35,0.0,F561-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.17,1.98,18.3,0.0,33.42,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
10.66,4.03,24.51,0.0,20.43,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.69,6.25,27.45,0.0,14.31,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
11.1,7.78,28.28,0.0,9.63,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
17.5,8.01,28.2,0.0,9.31,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
8.93,8.49,28.16,0.0,9.15,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
24.8,17.83,29.57,0.0,3.35,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.4,22.83,29.09,0.0,1.88,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
25.3,24.91,28.73,0.0,1.68,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
23.8,26.69,28.7,0.0,1.49,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
11.0,27.31,28.73,0.0,1.43,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.48,30.86,27.77,0.0,0.72,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
11.0,30.44,25.73,0.0,0.36,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.4,30.7,25.11,0.0,0.28,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
24.3,33.36,23.48,0.0,0.14,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.75,34.35,22.95,0.0,0.1,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
10.7,35.34,22.07,0.0,0.0,0.0,F563-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.89,0.95,6.22,0.0,68.0,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
7.89,2.93,17.64,0.0,60.24,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
8.68,4.98,27.33,0.0,50.99,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
14.2,7.2,35.16,0.0,39.39,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
17.5,8.24,37.71,0.0,33.19,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
8.68,16.62,45.06,0.0,10.8,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
8.68,34.33,41.16,0.0,3.01,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
16.6,39.57,40.09,0.0,2.22,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
51.9,39.57,38.11,0.0,1.34,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
40.3,39.57,37.78,0.0,1.24,0.0,F563-V2,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,5.7,11.4,0.0,12.58,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,10.7,17.23,0.0,5.69,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,14.75,19.15,0.0,4.01,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,18.18,18.51,0.0,1.6,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,21.5,20.41,0.0,1.58,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
5.0,24.72,20.52,0.0,0.6,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,27.11,18.68,0.0,0.21,0.0,F565-V2,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,-2.08,12.26,0.0,98.11,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,-5.39,28.49,0.0,57.84,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,-6.26,35.84,0.0,38.81,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
11.4,-3.53,40.15,0.0,24.49,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.88,1.83,41.23,0.0,19.47,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
16.2,8.4,42.44,0.0,16.02,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
24.8,13.64,43.19,0.0,13.79,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,27.27,47.2,0.0,10.81,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,32.13,48.6,0.0,8.48,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,36.26,48.96,0.0,6.88,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,39.77,48.92,0.0,5.7,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
23.8,47.41,49.96,0.0,3.23,0.0,F568-1,LTG,0.0,0.0,0.0,0.0,0.0,
8.6,1.18,13.56,0.0,67.54,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,1.55,21.17,0.0,56.11,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
1.88,1.6,27.72,0.0,46.3,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,1.54,29.76,0.0,44.1,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
9.5,1.46,36.4,0.0,37.67,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
11.0,1.62,38.08,0.0,35.56,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,2.96,42.4,0.0,30.26,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
7.98,5.28,45.43,0.0,25.29,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,6.86,46.43,0.0,21.07,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.3,8.92,47.19,0.0,19.58,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.51,9.95,47.91,0.0,19.11,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
15.6,14.48,50.48,0.0,14.95,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
15.5,26.69,51.31,0.0,7.98,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,29.9,52.01,0.0,6.77,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,33.72,51.6,0.0,4.47,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
10.7,36.41,50.13,0.0,3.11,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
11.7,38.69,49.27,0.0,2.41,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
12.0,39.0,48.97,0.0,1.66,0.0,F568-3,LTG,0.0,0.0,0.0,0.0,0.0,
30.4,-1.11,12.25,0.0,99.83,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
37.1,-2.76,28.99,0.0,60.79,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
13.1,-2.63,34.78,0.0,34.2,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,-0.03,37.08,0.0,27.14,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,3.84,41.2,0.0,22.68,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
12.4,7.34,44.37,0.0,16.78,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,9.92,45.35,0.0,11.52,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,12.15,44.94,0.0,9.36,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
24.9,13.65,45.12,0.0,8.08,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
15.5,17.06,45.76,0.0,6.21,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
13.1,19.87,46.01,0.0,4.32,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
26.4,22.99,44.52,0.0,3.01,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
19.4,26.1,43.69,0.0,2.45,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
12.5,34.23,40.77,0.0,1.17,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
14.6,36.03,33.12,0.0,0.0,0.0,F568-V1,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,7.85,23.82,0.0,23.44,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
10.0,15.1,35.57,0.0,10.77,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,20.84,33.21,0.0,4.16,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,25.68,32.58,0.0,2.09,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,29.5,31.97,0.0,1.23,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,30.81,29.08,0.0,0.46,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,28.8,26.58,0.0,0.0,0.0,F571-V1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,0.25,12.99,0.0,104.59,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.36,0.88,32.88,0.0,69.17,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,1.88,41.13,0.0,36.87,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,3.41,42.43,0.0,24.85,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
6.28,5.43,44.37,0.0,21.2,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,7.8,46.69,0.0,16.81,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,10.44,48.85,0.0,13.72,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,13.15,49.34,0.0,10.54,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,16.07,50.15,0.0,8.66,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,18.98,49.17,0.0,6.85,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,21.99,49.76,0.0,6.33,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.62,25.0,50.33,0.0,5.29,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.4,27.82,50.68,0.0,4.09,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.14,30.02,50.19,0.0,3.23,0.0,F574-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,-1.7,15.39,0.0,166.94,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.3,-4.3,40.7,0.0,105.56,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
10.4,-3.8,48.7,0.0,77.92,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,-0.8,53.6,0.0,57.77,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,5.9,57.61,0.0,47.14,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
16.7,10.47,63.1,0.0,41.35,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,13.24,67.96,0.0,32.17,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
11.5,14.88,69.85,0.0,27.41,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
23.0,17.96,72.36,0.0,20.81,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
19.7,20.83,72.55,0.0,16.56,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,23.19,73.73,0.0,13.22,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,26.37,73.37,0.0,7.53,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
9.1,28.32,69.96,0.0,4.36,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,33.04,63.57,0.0,1.75,0.0,F579-V1,LTG,0.0,0.0,0.0,0.0,0.0,
13.0,-0.5,5.06,0.0,34.28,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.0,-0.86,8.17,0.0,31.74,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
7.13,-1.55,13.14,0.0,26.03,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.6,-1.78,14.55,0.0,23.16,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
11.2,-2.43,17.29,0.0,17.48,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.2,-2.98,18.37,0.0,11.3,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
2.41,-3.18,18.25,0.0,10.51,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.9,-3.53,19.06,0.0,10.14,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.26,-3.66,19.39,0.0,9.91,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.5,-4.08,20.16,0.0,9.2,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
12.7,-5.16,22.16,0.0,8.56,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.5,-4.94,23.71,0.0,7.6,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
9.85,-3.07,24.94,0.0,6.05,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
4.5,1.31,25.34,0.0,5.43,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
3.2,4.42,25.74,0.0,4.75,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
6.9,7.13,26.09,0.0,3.9,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
2.95,11.25,26.17,0.0,2.77,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
15.5,13.88,25.92,0.0,2.15,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,14.94,25.73,0.0,1.92,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.81,16.72,25.39,0.0,1.61,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
12.1,19.67,24.74,0.0,1.25,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
13.5,24.09,23.76,0.0,0.92,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
6.0,31.66,22.09,0.0,0.37,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
5.6,39.34,17.78,0.0,0.0,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
8.6,39.55,17.09,0.0,0.0,0.0,F583-1,LTG,0.0,0.0,0.0,0.0,0.0,
0.2,0.0,9.59,0.0,16.75,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,0.0,11.99,0.0,14.92,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.8,0.94,13.83,0.0,13.07,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,3.44,15.27,0.0,11.58,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.0,5.14,16.76,0.0,10.8,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.6,5.82,17.77,0.0,9.24,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.7,6.87,18.7,0.0,8.42,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.6,7.58,19.36,0.0,7.37,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,8.21,19.89,0.0,6.93,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.2,8.78,20.19,0.0,5.88,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.9,8.64,20.15,0.0,5.69,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
10.2,7.98,20.39,0.0,5.87,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
5.4,7.97,21.28,0.0,6.08,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
4.1,10.01,22.72,0.0,6.5,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.4,11.42,24.6,0.0,5.76,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.5,12.67,25.34,0.0,4.6,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.4,13.13,25.74,0.0,4.3,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.7,13.93,26.48,0.0,4.03,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.3,14.5,27.15,0.0,3.42,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.9,15.98,27.39,0.0,2.76,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.6,17.58,27.31,0.0,2.14,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
2.1,18.38,26.75,0.0,1.67,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
0.5,19.29,26.25,0.0,1.55,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.1,19.86,26.04,0.0,1.54,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
3.6,21.01,25.86,0.0,1.4,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
4.6,21.81,25.77,0.0,1.25,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
9.0,22.49,25.57,0.0,1.12,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
12.0,22.38,25.47,0.0,1.02,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
6.2,22.6,25.41,0.0,0.92,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
5.7,22.95,25.38,0.0,0.83,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
1.3,23.63,25.51,0.0,0.75,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
3.4,24.89,25.74,0.0,0.67,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
4.7,25.8,24.84,0.0,0.0,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
9.3,27.17,23.97,0.0,0.0,0.0,IC2574,LTG,0.0,0.0,0.0,0.0,0.0,
6.51,1.51,18.55,0.0,410.75,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.86,2.27,25.65,0.0,307.43,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.16,3.03,29.58,0.0,268.58,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
8.52,3.84,33.96,0.0,241.26,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
6.9,4.53,36.83,0.0,222.69,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
9.55,5.28,39.62,0.0,212.03,0.0,NGC0024,LTG,0.0,0.0,0.0,0.0,0.0,
